bidVolume,bidPrice,askVolume,askPrice,timestamp
72,117.41,23,117.42,08:10:00.001749856
72,117.41,18,117.42,08:10:00.001749856
72,117.41,15,117.42,08:10:00.002174822
72,117.41,8,117.42,08:10:00.002174822
72,117.41,7,117.42,08:10:00.002321191
72,117.41,8,117.42,08:10:00.002401037
80,117.41,8,117.42,08:10:00.002401037
77,117.41,8,117.42,08:10:00.004135304
77,117.41,9,117.42,08:10:00.004365435
69,117.41,9,117.42,08:10:00.004458894
69,117.41,10,117.42,08:10:00.004458894
69,117.41,11,117.42,08:10:00.004458894
71,117.41,11,117.42,08:10:00.004605003
72,117.41,11,117.42,08:10:00.004605003
72,117.41,12,117.42,08:10:00.004677345
72,117.41,13,117.42,08:10:00.005230846
72,117.41,16,117.42,08:10:00.005304359
72,117.41,17,117.42,08:10:00.005867580
73,117.41,17,117.42,08:10:00.022178970
73,117.41,18,117.42,08:10:00.099223937
73,117.41,28,117.42,08:10:00.116055233
72,117.41,28,117.42,08:10:00.138424619
72,117.41,43,117.42,08:10:00.138725694
72,117.41,47,117.42,08:10:00.138739915
72,117.41,51,117.42,08:10:00.138739915
70,117.41,51,117.42,08:10:00.138851624
70,117.41,54,117.42,08:10:00.164422306
70,117.41,53,117.42,08:10:00.243241245
70,117.41,52,117.42,08:10:00.243255344
70,117.41,47,117.42,08:10:00.243333885
70,117.41,46,117.42,08:10:00.243348717
70,117.41,45,117.42,08:10:00.243348717
70,117.41,35,117.42,08:10:00.243415956
70,117.41,20,117.42,08:10:00.243518669
70,117.41,16,117.42,08:10:00.243518669
70,117.41,12,117.42,08:10:00.243587754
78,117.41,12,117.42,08:10:00.243587754
80,117.41,12,117.42,08:10:00.243658272
72,117.41,12,117.42,08:10:00.243733299
72,117.41,14,117.42,08:10:00.269219845
70,117.41,14,117.42,08:10:00.272193736
70,117.41,22,117.42,08:10:00.272470637
70,117.41,24,117.42,08:10:00.272536343
70,117.41,25,117.42,08:10:00.288905413
70,117.41,26,117.42,08:10:00.288981733
70,117.41,30,117.42,08:10:00.289054199
68,117.41,30,117.42,08:10:00.289129591
68,117.41,31,117.42,08:10:00.289581876
68,117.41,32,117.42,08:10:00.289944557
68,117.41,31,117.42,08:10:00.293108500
68,117.41,30,117.42,08:10:00.293174478
68,117.41,31,117.42,08:10:00.333982029
68,117.41,32,117.42,08:10:00.376603808
68,117.41,42,117.42,08:10:00.376824877
67,117.41,42,117.42,08:10:01.077954678
67,117.41,41,117.42,08:10:01.908111608
67,117.41,37,117.42,08:10:01.908283291
67,117.41,40,117.42,08:10:01.908605707
67,117.41,38,117.42,08:10:01.908779918
67,117.41,39,117.42,08:10:02.143164291
70,117.41,39,117.42,08:10:02.578464750
70,117.41,42,117.42,08:10:03.563625631
70,117.41,39,117.42,08:10:03.569181322
65,117.41,39,117.42,08:10:05.410594202
62,117.41,39,117.42,08:10:05.410847763
58,117.41,39,117.42,08:10:05.410862119
54,117.41,39,117.42,08:10:05.410882698
53,117.41,39,117.42,08:10:05.410896659
46,117.41,39,117.42,08:10:05.410912675
45,117.41,39,117.42,08:10:05.410912675
43,117.41,39,117.42,08:10:05.410912675
41,117.41,39,117.42,08:10:05.410912675
39,117.41,39,117.42,08:10:05.410994316
38,117.41,39,117.42,08:10:05.410994316
36,117.41,39,117.42,08:10:05.411008367
35,117.41,39,117.42,08:10:05.411242790
26,117.41,39,117.42,08:10:05.411257315
19,117.41,39,117.42,08:10:05.411257315
10,117.41,39,117.42,08:10:05.411257315
9,117.41,39,117.42,08:10:05.411296873
7,117.41,39,117.42,08:10:05.411312208
5,117.41,39,117.42,08:10:05.411312208
4,117.41,39,117.42,08:10:05.411312208
3,117.41,39,117.42,08:10:05.411325878
113,117.4,39,117.42,08:10:05.411343901
113,117.4,30,117.41,08:10:05.411343901
105,117.4,30,117.41,08:10:05.411377635
104,117.4,30,117.41,08:10:05.411393824
98,117.4,30,117.41,08:10:05.411412640
96,117.4,30,117.41,08:10:05.411683417
95,117.4,30,117.41,08:10:05.411683417
95,117.4,31,117.41,08:10:05.411683417
95,117.4,32,117.41,08:10:05.411683417
95,117.4,35,117.41,08:10:05.411717072
88,117.4,35,117.41,08:10:05.411732953
86,117.4,35,117.41,08:10:05.411745846
86,117.4,38,117.41,08:10:05.411826184
81,117.4,38,117.41,08:10:05.412063500
81,117.4,39,117.41,08:10:05.412093596
94,117.4,39,117.41,08:10:05.412167794
89,117.4,39,117.41,08:10:05.412360386
92,117.4,39,117.41,08:10:05.421819238
91,117.4,39,117.41,08:10:05.437805587
89,117.4,39,117.41,08:10:05.437907872
87,117.4,39,117.41,08:10:05.437907872
81,117.4,39,117.41,08:10:05.437922595
80,117.4,39,117.41,08:10:05.437922595
80,117.4,54,117.41,08:10:05.438089354
80,117.4,64,117.41,08:10:05.438187743
80,117.4,67,117.41,08:10:05.438292348
77,117.4,67,117.41,08:10:05.438292348
77,117.4,72,117.41,08:10:05.438292348
77,117.4,80,117.41,08:10:05.438292348
77,117.4,83,117.41,08:10:05.438309516
77,117.4,87,117.41,08:10:05.438368733
77,117.4,79,117.41,08:10:05.438432736
81,117.4,79,117.41,08:10:05.448625635
81,117.4,80,117.41,08:10:05.451686505
81,117.4,83,117.41,08:10:05.451882787
89,117.4,83,117.41,08:10:05.587454384
105,117.4,83,117.41,08:10:05.591629219
105,117.4,68,117.41,08:10:05.591874507
105,117.4,65,117.41,08:10:05.592051260
108,117.4,65,117.41,08:10:05.592135116
108,117.4,61,117.41,08:10:05.592135116
108,117.4,51,117.41,08:10:05.592314418
117,117.4,51,117.41,08:10:05.594310615
134,117.4,51,117.41,08:10:05.597282270
152,117.4,51,117.41,08:10:05.601486105
152,117.4,48,117.41,08:10:05.601693165
152,117.4,43,117.41,08:10:05.602983992
152,117.4,42,117.41,08:10:05.603108453
152,117.4,43,117.41,08:10:05.687546137
152,117.4,45,117.41,08:10:05.687711335
152,117.4,48,117.41,08:10:05.687931472
152,117.4,49,117.41,08:10:05.688081027
152,117.4,48,117.41,08:10:05.734874306
152,117.4,55,117.41,08:10:05.855332473
152,117.4,56,117.41,08:10:05.855514473
152,117.4,57,117.41,08:10:05.855579350
151,117.4,57,117.41,08:10:06.185024686
148,117.4,57,117.41,08:10:06.185198434
