price,volume,timestamp
2324.9,1,13:00:00.478696996
2324.9,10,13:00:00.478904389
2325.0,1,13:00:02.230704817
2325.0,2,13:00:03.136210772
2324.8,1,13:00:03.157715646
2324.9,1,13:00:06.145356958
2325.0,1,13:00:10.890224871
2324.9,3,13:00:15.732853563
2325.0,1,13:00:16.156552353
2325.0,2,13:00:16.157170074
2325.0,3,13:00:16.157371167
2325.0,1,13:00:16.157406482
2325.0,1,13:00:16.157481786
2325.0,1,13:00:16.882586039
2325.2,5,13:00:19.756030611
2325.2,1,13:00:19.756281988
2325.2,1,13:00:19.757005930
2325.2,1,13:00:20.434887070
2325.2,2,13:00:21.117874489
2325.2,1,13:00:21.118104250
2325.2,1,13:00:21.118161823
2325.2,2,13:00:21.118582266
2325.2,1,13:00:21.253774613
2324.9,1,13:00:21.622270419
2325.1,9,13:00:21.622270419
2325.0,10,13:00:21.622270419
2325.1,1,13:00:21.624597126
2325.1,1,13:00:21.625068732
2325.2,6,13:00:21.625068732
2325.1,1,13:00:21.634661029
2325.2,1,13:00:24.596191397
2325.0,2,13:00:25.241510464
2325.0,2,13:00:25.242098633
2325.1,1,13:00:25.654629806
2325.0,1,13:00:26.893306291
2325.1,2,13:00:27.584704818
2325.1,2,13:00:27.625567757
2325.1,1,13:00:27.626319314
2325.1,1,13:00:27.676673481
2325.1,2,13:00:28.054885345
2325.2,2,13:00:28.096542281
2325.2,1,13:00:28.142417459
2325.0,5,13:00:39.403976384
2325.0,1,13:00:40.524382429
2325.0,1,13:00:42.713657318
2325.1,1,13:00:44.686266012
2325.0,1,13:00:46.405132538
2325.0,1,13:00:46.646130203
2325.0,1,13:00:47.505628326
2325.2,1,13:00:52.328813484
2325.2,1,13:00:52.328867631
2325.2,1,13:00:52.328919826
2325.1,1,13:00:58.571109500
2325.0,5,13:00:58.860976281
2325.1,1,13:01:10.109773554
2325.1,1,13:01:10.110169389
2325.1,1,13:01:10.110817290
2325.2,3,13:01:11.956794491
2325.2,2,13:01:11.956823244
2325.2,1,13:01:11.959547974
2325.2,1,13:01:11.959763684
2325.2,1,13:01:11.996699235
2325.2,4,13:01:12.537695607
2325.3,1,13:01:14.797733353
2325.2,1,13:01:14.797733353
2325.1,5,13:01:19.018940950
