bidVolume,bidPrice,askVolume,askPrice,timestamp
44,117.25,39,117.27,09:45:00.013917087
44,117.25,40,117.27,09:45:00.034415633
44,117.25,39,117.27,09:45:00.049591091
44,117.25,40,117.27,09:45:00.062074970
44,117.25,39,117.27,09:45:00.073500246
4,117.26,39,117.27,09:45:00.183971960
5,117.26,39,117.27,09:45:00.184244788
5,117.26,43,117.27,09:45:00.184244788
4,117.26,43,117.27,09:45:00.184498737
5,117.26,43,117.27,09:45:00.252184351
5,117.26,46,117.27,09:45:00.397397129
6,117.26,46,117.27,09:45:00.597211407
9,117.26,46,117.27,09:45:01.014926764
10,117.26,46,117.27,09:45:01.057115917
6,117.26,46,117.27,09:45:01.283137439
6,117.26,61,117.27,09:45:01.329118325
5,117.26,61,117.27,09:45:01.329432419
4,117.26,61,117.27,09:45:01.329432419
1,117.26,61,117.27,09:45:01.329432419
26,117.25,61,117.27,09:45:01.329536127
25,117.25,61,117.27,09:45:01.329660685
21,117.25,61,117.27,09:45:01.329802614
21,117.25,4,117.26,09:45:01.329958687
21,117.25,8,117.26,09:45:01.329958687
16,117.25,8,117.26,09:45:01.330222713
13,117.25,8,117.26,09:45:01.330398175
13,117.25,13,117.26,09:45:01.330398175
13,117.25,14,117.26,09:45:01.330398175
13,117.25,15,117.26,09:45:01.330504828
13,117.25,17,117.26,09:45:01.330521234
11,117.25,17,117.26,09:45:01.330669500
11,117.25,18,117.26,09:45:01.352307385
11,117.25,19,117.26,09:45:01.352633286
11,117.25,20,117.26,09:45:01.355244145
25,117.25,20,117.26,09:45:01.355419787
25,117.25,19,117.26,09:45:01.355570954
25,117.25,18,117.26,09:45:01.355646240
25,117.25,19,117.26,09:45:01.370019047
25,117.25,20,117.26,09:45:01.370162489
24,117.25,20,117.26,09:45:01.377176780
24,117.25,21,117.26,09:45:01.377243746
24,117.25,22,117.26,09:45:01.377359209
24,117.25,21,117.26,09:45:01.378081999
24,117.25,22,117.26,09:45:01.381728569
24,117.25,21,117.26,09:45:01.396234447
25,117.25,21,117.26,09:45:01.396652270
