14,117.6,39,117.61,15:04:02.589237689
14,117.6,40,117.61,15:04:02.589610521
8,117.6,40,117.61,15:04:02.589610521
9,117.6,40,117.61,15:04:02.589761561
8,117.6,40,117.61,15:04:02.599976929
7,117.6,40,117.61,15:04:02.612226990
7,117.6,46,117.61,15:04:02.612389371
8,117.6,46,117.61,15:04:02.650840926
8,117.6,45,117.61,15:04:02.650840926
14,117.6,45,117.61,15:04:02.650840926
16,117.6,45,117.61,15:04:02.650912919
16,117.6,44,117.61,15:04:02.650912919
17,117.6,44,117.61,15:04:02.650912919
17,117.6,42,117.61,15:04:02.651584796
17,117.6,35,117.61,15:04:02.651584796
25,117.6,35,117.61,15:04:02.651584796
32,117.6,35,117.61,15:04:02.653853884
32,117.6,29,117.61,15:04:02.655820689
25,117.6,29,117.61,15:04:02.657054422
23,117.6,29,117.61,15:04:02.657279513
23,117.6,30,117.61,15:04:02.657541075
15,117.6,30,117.61,15:04:02.658207039
15,117.6,31,117.61,15:04:02.658704386
15,117.6,30,117.61,15:04:02.659068267
16,117.6,30,117.61,15:04:02.659263550
16,117.6,29,117.61,15:04:02.659329793
17,117.6,29,117.61,15:04:02.659461396
17,117.6,30,117.61,15:04:02.684087819
17,117.6,32,117.61,15:04:02.772209689
16,117.6,32,117.61,15:04:02.772480654
16,117.6,37,117.61,15:04:02.843494698
15,117.6,37,117.61,15:04:02.867574936
14,117.6,37,117.61,15:04:02.867707275
15,117.6,37,117.61,15:04:02.875530885
16,117.6,37,117.61,15:04:02.875713096
15,117.6,37,117.61,15:04:03.113378076
16,117.6,37,117.61,15:04:03.128410541
17,117.6,37,117.61,15:04:03.206727458
17,117.6,35,117.61,15:04:03.210994049
25,117.6,35,117.61,15:04:03.379992067
27,117.6,35,117.61,15:04:03.383600256
19,117.6,35,117.61,15:04:03.404262615
21,117.6,35,117.61,15:04:03.425247354
22,117.6,35,117.61,15:04:03.520208311
21,117.6,35,117.61,15:04:03.698224190
20,117.6,35,117.61,15:04:04.008945324
19,117.6,35,117.61,15:04:04.009033669
19,117.6,36,117.61,15:04:04.009033669
19,117.6,37,117.61,15:04:04.009414439
19,117.6,36,117.61,15:04:04.009938379
19,117.6,37,117.61,15:04:04.010899261
13,117.6,37,117.61,15:04:04.010998369
12,117.6,37,117.61,15:04:04.010998369
12,117.6,36,117.61,15:04:04.011627488
12,117.6,41,117.61,15:04:04.013439170
11,117.6,41,117.61,15:04:04.024638323
12,117.6,41,117.61,15:04:04.056365706
12,117.6,36,117.61,15:04:04.056505214
13,117.6,36,117.61,15:04:04.056837995
13,117.6,35,117.61,15:04:04.056837995
12,117.6,35,117.61,15:04:04.065664322
11,117.6,35,117.61,15:04:04.072921969
11,117.6,36,117.61,15:04:04.073367367
11,117.6,37,117.61,15:04:04.073731830
11,117.6,38,117.61,15:04:04.087909103
