bidVolume,bidPrice,askVolume,askPrice,timestamp
5,2333.6,6,2333.8,14:00:00.005652720
6,2333.6,6,2333.8,14:00:00.006743568
6,2333.6,5,2333.8,14:00:00.006867442
6,2333.6,5,2333.8,14:00:00.006908978
6,2333.6,4,2333.8,14:00:00.007150751
6,2333.6,3,2333.8,14:00:00.007270980
6,2333.6,3,2333.8,14:00:00.007300081
6,2333.6,3,2333.8,14:00:00.007416452
6,2333.6,3,2333.8,14:00:00.009527544
6,2333.6,4,2333.8,14:00:00.273943048
6,2333.6,5,2333.8,14:00:00.274076104
6,2333.6,5,2333.8,14:00:00.277096772
6,2333.6,1,2333.7,14:00:00.365506355
6,2333.6,1,2333.7,14:00:00.365637286
5,2333.6,1,2333.7,14:00:00.365663348
5,2333.6,1,2333.7,14:00:00.365675719
5,2333.6,1,2333.7,14:00:00.365691216
5,2333.6,7,2333.8,14:00:00.365816445
5,2333.6,7,2333.8,14:00:00.365816445
4,2333.6,7,2333.8,14:00:00.365836365
4,2333.6,7,2333.8,14:00:00.365849739
4,2333.6,7,2333.8,14:00:00.365966531
4,2333.6,7,2333.8,14:00:00.365982243
4,2333.6,8,2333.8,14:00:00.375378321
4,2333.6,8,2333.8,14:00:00.375378321
4,2333.6,1,2333.7,14:00:00.432399132
4,2333.6,2,2333.7,14:00:00.432524691
4,2333.6,3,2333.7,14:00:00.432540553
4,2333.6,8,2333.8,14:00:00.432675289
4,2333.6,8,2333.8,14:00:00.432675289
4,2333.6,8,2333.8,14:00:00.432693945
3,2333.6,8,2333.8,14:00:00.432701721
2,2333.6,8,2333.8,14:00:00.432771799
2,2333.6,7,2333.8,14:00:00.432880826
3,2333.6,7,2333.8,14:00:00.433041178
3,2333.6,7,2333.8,14:00:00.484947867
3,2333.6,8,2333.8,14:00:00.485058589
3,2333.6,8,2333.8,14:00:00.503221058
3,2333.6,1,2333.7,14:00:00.528439179
3,2333.6,8,2333.8,14:00:00.528673799
3,2333.6,8,2333.8,14:00:00.528673799
3,2333.6,1,2333.7,14:00:00.528688855
2,2333.6,1,2333.7,14:00:00.587069613
3,2333.6,1,2333.7,14:00:00.610809130
3,2333.6,8,2333.8,14:00:00.943350581
8,2333.7,8,2333.8,14:00:00.943350581
8,2333.7,8,2333.8,14:00:00.943350581
8,2333.7,7,2333.8,14:00:00.943593610
8,2333.7,6,2333.8,14:00:00.943613085
8,2333.7,6,2333.8,14:00:00.943727657
8,2333.7,6,2333.8,14:00:00.943793133
8,2333.7,5,2333.8,14:00:00.943813173
8,2333.7,5,2333.8,14:00:00.943825198
9,2333.7,5,2333.8,14:00:00.943869621
9,2333.7,5,2333.8,14:00:00.943869621
9,2333.7,4,2333.8,14:00:00.943912586
9,2333.7,3,2333.8,14:00:00.943969806
9,2333.7,3,2333.8,14:00:00.944012498
9,2333.7,2,2333.8,14:00:00.944034063
9,2333.7,1,2333.8,14:00:00.944092858
9,2333.7,1,2333.8,14:00:00.944092858
9,2333.7,1,2333.8,14:00:00.944096189
9,2333.7,8,2333.9,14:00:00.944322575
9,2333.7,8,2333.9,14:00:00.944322575
9,2333.7,8,2333.9,14:00:00.944642286
10,2333.7,8,2333.9,14:00:00.944665657
10,2333.7,8,2333.9,14:00:00.944690749
10,2333.7,8,2333.9,14:00:00.945042579
10,2333.7,8,2333.9,14:00:00.945097595
10,2333.7,8,2333.9,14:00:00.945114309
10,2333.7,7,2333.9,14:00:00.945130834
10,2333.7,6,2333.9,14:00:00.945150313
10,2333.7,6,2333.9,14:00:00.945357111
10,2333.7,5,2333.9,14:00:00.945430245
10,2333.7,5,2333.9,14:00:00.945563842
10,2333.7,5,2333.9,14:00:00.955017680
10,2333.7,5,2333.9,14:00:01.021317205
11,2333.7,5,2333.9,14:00:01.025025491
11,2333.7,5,2333.9,14:00:01.025025491
11,2333.7,4,2333.9,14:00:01.025268632
11,2333.7,3,2333.9,14:00:01.025441925
11,2333.7,3,2333.9,14:00:01.025595559
1,2333.8,3,2333.9,14:00:01.025741643
1,2333.8,3,2333.9,14:00:01.025768422
2,2333.8,3,2333.9,14:00:01.025799385
2,2333.8,2,2333.9,14:00:01.026017825
3,2333.8,2,2333.9,14:00:01.026141328
3,2333.8,1,2333.9,14:00:01.026181662
3,2333.8,1,2333.9,14:00:01.026213086
3,2333.8,1,2333.9,14:00:01.026227647
4,2333.8,1,2333.9,14:00:01.026264748
4,2333.8,1,2333.9,14:00:01.026264748
4,2333.8,1,2333.9,14:00:01.026401941
4,2333.8,1,2333.9,14:00:01.026830680
4,2333.8,8,2334.0,14:00:01.026937370
4,2333.8,8,2334.0,14:00:01.026937370
4,2333.8,8,2334.0,14:00:01.027052454
5,2333.8,8,2334.0,14:00:01.027263607
5,2333.8,7,2334.0,14:00:01.027282346
5,2333.8,5,2334.0,14:00:01.027360252
5,2333.8,5,2334.0,14:00:01.027373670
5,2333.8,5,2334.0,14:00:01.027387833
6,2333.8,5,2334.0,14:00:01.027453284
6,2333.8,4,2334.0,14:00:01.027492466
6,2333.8,4,2334.0,14:00:01.027560400
6,2333.8,3,2334.0,14:00:01.027600030
6,2333.8,3,2334.0,14:00:01.027722675
6,2333.8,3,2334.0,14:00:01.027737807
6,2333.8,3,2334.0,14:00:01.028070084
6,2333.8,3,2334.0,14:00:01.028070084
6,2333.8,3,2334.0,14:00:01.033112804
7,2333.8,3,2334.0,14:00:01.033767165
1,2333.9,3,2334.0,14:00:01.033920355
1,2333.9,3,2334.0,14:00:01.034175180
1,2333.9,3,2334.0,14:00:01.034175180
1,2333.9,2,2334.0,14:00:01.034178735
2,2333.9,2,2334.0,14:00:01.034215997
2,2333.9,2,2334.0,14:00:01.034215997
2,2333.9,2,2334.0,14:00:01.034233591
3,2333.9,2,2334.0,14:00:01.034284366
3,2333.9,2,2334.0,14:00:01.034295490
3,2333.9,1,2334.0,14:00:01.034362236
3,2333.9,17,2334.1,14:00:01.034381978
3,2333.9,17,2334.1,14:00:01.034381978
3,2333.9,17,2334.1,14:00:01.034597262
3,2333.9,17,2334.1,14:00:01.034619432
3,2333.9,17,2334.1,14:00:01.034753781
3,2333.9,17,2334.1,14:00:01.036102665
3,2333.9,17,2334.1,14:00:01.054087579
3,2333.9,17,2334.1,14:00:01.084060433
4,2333.9,17,2334.1,14:00:01.092389616
4,2333.9,17,2334.1,14:00:01.121165059
4,2333.9,17,2334.1,14:00:01.131167369
