bidVolume,bidPrice,askVolume,askPrice,timestamp
1,2333.5,4,2333.6,09:00:00.005665734
7,2333.4,4,2333.6,09:00:00.005808678
7,2333.4,4,2333.6,09:00:00.005808678
7,2333.4,4,2333.6,09:00:00.005830380
7,2333.4,5,2333.6,09:00:00.005951282
7,2333.4,5,2333.6,09:00:00.005988960
7,2333.4,5,2333.6,09:00:00.006094517
7,2333.4,5,2333.6,09:00:00.006126265
1,2333.5,5,2333.6,09:00:00.006276088
1,2333.5,5,2333.6,09:00:00.006524039
1,2333.5,5,2333.6,09:00:00.006645290
1,2333.5,5,2333.6,09:00:00.006829473
1,2333.5,5,2333.6,09:00:00.006885557
1,2333.5,5,2333.6,09:00:00.006914806
7,2333.4,5,2333.6,09:00:00.007901040
7,2333.4,5,2333.6,09:00:00.007901040
7,2333.4,5,2333.6,09:00:00.007935943
7,2333.4,5,2333.6,09:00:00.007935943
7,2333.4,5,2333.6,09:00:00.007975928
7,2333.4,5,2333.6,09:00:00.008006412
7,2333.4,5,2333.6,09:00:00.008006412
7,2333.4,5,2333.6,09:00:00.008140365
7,2333.4,4,2333.6,09:00:00.024229188
7,2333.4,5,2333.6,09:00:00.057875411
7,2333.4,6,2333.6,09:00:00.069830595
8,2333.4,6,2333.6,09:00:00.232917921
8,2333.4,5,2333.6,09:00:00.233042884
1,2333.5,5,2333.6,09:00:00.233182680
1,2333.5,4,2333.6,09:00:00.233333040
2,2333.5,4,2333.6,09:00:00.237112764
2,2333.5,3,2333.6,09:00:00.237255458
2,2333.5,2,2333.6,09:00:00.237434003
2,2333.5,3,2333.6,09:00:00.260777803
1,2333.5,3,2333.6,09:00:00.260905297
8,2333.4,3,2333.6,09:00:00.261020259
8,2333.4,3,2333.6,09:00:00.261020259
8,2333.4,3,2333.6,09:00:00.269274372
8,2333.4,4,2333.6,09:00:00.271512427
8,2333.4,3,2333.6,09:00:00.276082305
8,2333.4,4,2333.6,09:00:00.302865720
8,2333.4,5,2333.6,09:00:00.302986987
8,2333.4,6,2333.6,09:00:00.380362384
8,2333.4,8,2333.7,09:00:00.466270097
8,2333.4,8,2333.7,09:00:00.466270097
1,2333.5,8,2333.7,09:00:00.466413664
2,2333.5,8,2333.7,09:00:00.466526368
3,2333.5,8,2333.7,09:00:00.466535098
3,2333.5,8,2333.7,09:00:00.466768235
3,2333.5,8,2333.7,09:00:00.466800741
3,2333.5,1,2333.6,09:00:00.466876605
3,2333.5,3,2333.6,09:00:00.466930795
4,2333.5,3,2333.6,09:00:00.466985917
4,2333.5,3,2333.6,09:00:00.467003900
5,2333.5,3,2333.6,09:00:00.467067396
5,2333.5,3,2333.6,09:00:00.467116086
6,2333.5,3,2333.6,09:00:00.467156221
6,2333.5,3,2333.6,09:00:00.467191497
5,2333.5,3,2333.6,09:00:00.467209334
4,2333.5,3,2333.6,09:00:00.467260913
3,2333.5,3,2333.6,09:00:00.467394600
2,2333.5,3,2333.6,09:00:00.467494678
1,2333.5,3,2333.6,09:00:00.467605621
1,2333.5,4,2333.6,09:00:00.467630227
7,2333.4,4,2333.6,09:00:00.467827358
7,2333.4,4,2333.6,09:00:00.467827358
7,2333.4,5,2333.6,09:00:00.467847352
7,2333.4,6,2333.6,09:00:00.467904543
7,2333.4,7,2333.6,09:00:00.467981332
6,2333.4,7,2333.6,09:00:00.468035535
5,2333.4,7,2333.6,09:00:00.468119097
6,2333.4,7,2333.6,09:00:00.556359229
6,2333.4,7,2333.6,09:00:00.556505153
6,2333.4,8,2333.6,09:00:00.642900694
6,2333.4,1,2333.5,09:00:00.643050543
5,2333.4,1,2333.5,09:00:00.643172046
5,2333.4,1,2333.5,09:00:00.643183330
5,2333.4,1,2333.5,09:00:00.643201049
4,2333.4,1,2333.5,09:00:00.643245126
3,2333.4,1,2333.5,09:00:00.643268062
3,2333.4,1,2333.5,09:00:00.643280205
3,2333.4,1,2333.5,09:00:00.645333757
3,2333.4,3,2333.5,09:00:00.647797820
3,2333.4,4,2333.5,09:00:00.647989699
3,2333.4,4,2333.5,09:00:00.662202627
3,2333.4,4,2333.5,09:00:00.663795738
3,2333.4,4,2333.5,09:00:00.663965569
3,2333.4,4,2333.5,09:00:00.664071382
2,2333.4,4,2333.5,09:00:00.664236642
1,2333.4,4,2333.5,09:00:00.664273942
6,2333.3,4,2333.5,09:00:00.664349256
6,2333.3,4,2333.5,09:00:00.664349256
6,2333.3,4,2333.5,09:00:00.664448762
6,2333.3,5,2333.5,09:00:00.664491342
5,2333.3,5,2333.5,09:00:00.664515774
5,2333.3,5,2333.5,09:00:00.664555365
5,2333.3,6,2333.5,09:00:00.664640410
5,2333.3,6,2333.5,09:00:00.664668184
5,2333.3,6,2333.5,09:00:00.664698505
5,2333.3,6,2333.5,09:00:00.664792529
5,2333.3,1,2333.4,09:00:00.668838726
4,2333.3,1,2333.4,09:00:00.668948929
4,2333.3,1,2333.4,09:00:00.668960040
4,2333.3,1,2333.4,09:00:00.668977827
2,2333.3,1,2333.4,09:00:00.669006745
2,2333.3,3,2333.4,09:00:00.669033927
8,2333.2,3,2333.4,09:00:00.669410594
8,2333.2,3,2333.4,09:00:00.669410594
8,2333.2,3,2333.4,09:00:00.669432156
