bidVolume,bidPrice,askVolume,askPrice,timestamp
180,110.41,147,110.42,14:00:00.436904457
160,110.41,147,110.42,14:00:01.027235247
161,110.41,147,110.42,14:00:01.038577159
181,110.41,147,110.42,14:00:01.721018351
181,110.41,146,110.42,14:00:01.721170262
181,110.41,147,110.42,14:00:02.728012765
181,110.41,148,110.42,14:00:02.816065137
181,110.41,147,110.42,14:00:02.932169405
181,110.41,148,110.42,14:00:03.263538457
181,110.41,150,110.42,14:00:03.263579690
181,110.41,152,110.42,14:00:04.692553645
181,110.41,150,110.42,14:00:04.699810257
162,110.41,150,110.42,14:00:04.709642821
181,110.41,150,110.42,14:00:04.725975703
181,110.41,152,110.42,14:00:04.767732789
181,110.41,150,110.42,14:00:05.186793664
181,110.41,148,110.42,14:00:05.189051691
181,110.41,147,110.42,14:00:05.189195083
181,110.41,148,110.42,14:00:05.191269196
181,110.41,147,110.42,14:00:05.555268752
181,110.41,149,110.42,14:00:06.041661973
181,110.41,147,110.42,14:00:07.166090828
181,110.41,146,110.42,14:00:07.170660297
181,110.41,147,110.42,14:00:07.172167057
161,110.41,147,110.42,14:00:08.484328708
181,110.41,147,110.42,14:00:08.485984687
161,110.41,147,110.42,14:00:08.490595863
181,110.41,147,110.42,14:00:08.619362106
161,110.41,147,110.42,14:00:09.105725714
161,110.41,105,110.42,14:00:09.303412888
161,110.41,104,110.42,14:00:09.304025376
177,110.41,104,110.42,14:00:09.304040192
177,110.41,89,110.42,14:00:09.304055543
195,110.41,89,110.42,14:00:09.304444366
177,110.41,89,110.42,14:00:09.306629465
177,110.41,90,110.42,14:00:09.306932114
177,110.41,89,110.42,14:00:09.310217846
178,110.41,89,110.42,14:00:09.315873514
178,110.41,90,110.42,14:00:09.316206945
178,110.41,89,110.42,14:00:09.332491336
178,110.41,91,110.42,14:00:09.338615939
178,110.41,92,110.42,14:00:09.338694179
178,110.41,93,110.42,14:00:09.338694179
198,110.41,93,110.42,14:00:09.799820463
178,110.41,93,110.42,14:00:09.801063721
178,110.41,92,110.42,14:00:09.819552429
178,110.41,90,110.42,14:00:09.819740933
198,110.41,90,110.42,14:00:10.110708554
198,110.41,89,110.42,14:00:10.110905016
198,110.41,90,110.42,14:00:10.330291505
178,110.41,90,110.42,14:00:11.196785226
178,110.41,89,110.42,14:00:11.196954766
198,110.41,89,110.42,14:00:11.348639640
198,110.41,90,110.42,14:00:11.348802291
198,110.41,89,110.42,14:00:11.937283436
198,110.41,90,110.42,14:00:12.023049144
198,110.41,89,110.42,14:00:12.024083031
198,110.41,90,110.42,14:00:14.918372181
198,110.41,89,110.42,14:00:15.689157705
178,110.41,89,110.42,14:00:17.521968665
178,110.41,90,110.42,14:00:17.759675536
178,110.41,89,110.42,14:00:19.969949003
178,110.41,90,110.42,14:00:22.411406739
178,110.41,91,110.42,14:00:22.411591770
178,110.41,90,110.42,14:00:24.092748165
178,110.41,91,110.42,14:00:24.239832176
178,110.41,90,110.42,14:00:24.854714837
178,110.41,89,110.42,14:00:25.151213447
198,110.41,89,110.42,14:00:25.598384092
198,110.41,88,110.42,14:00:27.504135643
198,110.41,87,110.42,14:00:27.504135643
198,110.41,85,110.42,14:00:27.504135643
198,110.41,84,110.42,14:00:27.504135643
198,110.41,83,110.42,14:00:27.504135643
