price,volume,timestamp
109.0781,2,09:30:00.511367199
109.0781,2,09:30:00.511571728
109.0625,542,09:30:00.613528709
109.0625,1,09:30:00.621192873
109.0625,7,09:30:00.621996922
109.0625,154,09:30:00.626957389
109.0625,4,09:30:00.627593226
109.0625,7,09:30:00.627740352
109.0625,3,09:30:00.627794398
109.0625,6,09:30:00.627794398
109.0625,25,09:30:00.627859634
109.0625,25,09:30:00.627970418
109.0625,32,09:30:00.628306382
109.0625,23,09:30:00.628370573
109.0625,40,09:30:00.628370573
109.0625,88,09:30:00.628509517
109.0625,2,09:30:00.628925736
109.0625,4,09:30:00.628925736
109.0625,1,09:30:00.629029153
109.0625,1,09:30:00.629053991
109.0625,2,09:30:00.629743810
109.0625,2,09:30:00.629791942
109.0625,1,09:30:00.630689090
109.0625,10,09:30:00.635271752
109.0625,3,09:30:00.635629302
109.0625,2,09:30:00.640464903
109.0625,1,09:30:00.641063770
109.0625,1,09:30:00.641308760
109.0625,7,09:30:00.641990083
109.0625,1,09:30:00.642078299
109.0625,2,09:30:00.642389101
109.0625,2,09:30:00.642928860
109.0625,1,09:30:00.643415094
109.0625,1,09:30:00.649081752
109.0625,4,09:30:00.649146268
109.0625,1,09:30:00.649177859
109.0625,2,09:30:00.649213259
109.0625,1,09:30:00.738151517
109.0625,1,09:30:00.741930108
109.0625,6,09:30:00.745178413
109.0625,6,09:30:00.750434497
109.0625,6,09:30:00.755705835
109.0625,6,09:30:00.760916691
109.0625,6,09:30:00.791625815
109.0625,25,09:30:00.792110733
109.0625,1,09:30:00.792207538
109.0625,1,09:30:00.792232367
109.0625,1,09:30:00.792255463
109.0625,517,09:30:00.792684506
109.0625,1,09:30:00.795700025
109.0625,1,09:30:00.796923945
109.0625,2,09:30:00.815049663
109.0625,2,09:30:00.872515284
109.0625,2,09:30:00.904798532
109.0625,3,09:30:00.906579458
109.0625,3,09:30:00.907629095
109.0625,41,09:30:01.918565300
109.0625,2,09:30:02.187478575
109.0625,1,09:30:06.462678868
109.0625,2,09:30:06.462736785
109.0625,1,09:30:06.742582287
109.0625,2,09:30:11.851909539
109.0625,2,09:30:11.856986915
109.0625,2,09:30:11.905300831
109.0625,2,09:30:11.953954991
109.0625,1,09:30:11.995199753
109.0625,2,09:30:12.019903149
109.0625,2,09:30:12.052833908
109.0625,2,09:30:12.124476513
109.0625,2,09:30:12.124498505
109.0625,1,09:30:12.169801377
109.0625,2,09:30:12.219341215
109.0625,2,09:30:12.320813273
109.0625,1,09:30:19.981384253
109.0469,2,09:30:21.142599072
109.0625,1,09:30:21.801806152
109.0625,1,09:30:23.862534233
109.0625,70,09:30:24.711775160
109.0469,3,09:30:27.368353187
109.0469,2,09:30:27.368446425
109.0469,1,09:30:27.368583612
109.0469,1,09:30:27.369254627
109.0469,88,09:30:27.373055228
109.0469,74,09:30:27.373803118
109.0469,1,09:30:27.373943505
109.0469,3,09:30:27.373994559
109.0469,16,09:30:27.374027824
109.0469,1,09:30:27.374210765
109.0469,88,09:30:27.374227793
109.0469,5,09:30:27.374696026
109.0469,1,09:30:27.376376105
109.0469,1,09:30:27.376398816
109.0469,1,09:30:27.376518738
109.0469,4,09:30:27.376586618
109.0469,8,09:30:27.376618385
109.0469,1,09:30:27.376636139
109.0469,1,09:30:27.376879590
109.0469,434,09:30:27.376975259
109.0469,46,09:30:27.377069638
109.0469,5,09:30:27.377095550
109.0469,4,09:30:27.377131678
109.0469,19,09:30:27.377224679
109.0469,1,09:30:27.377445214
109.0469,1,09:30:27.378060401
109.0469,20,09:30:27.378220984
109.0469,4,09:30:27.378402120
109.0469,14,09:30:27.378783609
109.0469,5,09:30:27.378821009
109.0469,1,09:30:27.378847687
109.0469,1,09:30:27.378864480
109.0469,2,09:30:27.378941590
109.0469,3,09:30:27.379584806
109.0469,1,09:30:27.379609642
109.0469,1,09:30:27.379642267
109.0469,1,09:30:27.379748173
109.0469,1,09:30:27.379783569
109.0469,25,09:30:27.379894635
109.0469,1,09:30:27.379979944
109.0469,20,09:30:27.380014729
109.0469,1,09:30:27.380109745
