price,volume,timestamp
108.9375,19,08:00:00.391150151
108.9375,4,08:00:04.076861548
108.9219,87,08:00:09.851100516
108.9219,24,08:00:09.851776024
108.9219,1,08:00:09.852214741
108.9219,1,08:00:09.852446880
108.9219,1,08:00:16.579937422
108.9375,5,08:00:24.913110994
108.9375,2,08:00:25.341872917
108.9375,2,08:00:29.119460046
108.9375,400,08:00:30.308512401
108.9375,5,08:00:35.237094811
108.9375,17,08:00:37.894660094
108.9219,1,08:00:47.260394298
108.9219,2,08:00:47.266187299
108.9375,24,08:00:50.555732888
108.9375,20,08:01:01.813699376
108.9375,2,08:01:02.452504959
108.9375,17,08:01:11.263016519
108.9375,4,08:01:13.417403370
108.9219,2,08:01:16.414563706
108.9219,911,08:01:20.822235737
108.9219,6,08:01:20.823531814
108.9219,1,08:01:20.823581591
108.9219,75,08:01:20.824033437
108.9219,3,08:01:20.824115403
108.9219,1,08:01:20.824201654
108.9219,1,08:01:20.824254216
108.9219,1,08:01:20.824351801
108.9219,48,08:01:20.825006310
108.9219,6,08:01:20.825404920
108.9219,48,08:01:20.825819425
108.9219,55,08:01:20.826245421
108.9219,26,08:01:20.826491675
108.9219,22,08:01:20.826532799
108.9219,55,08:01:20.826637877
108.9219,1,08:01:20.826690802
108.9219,2,08:01:20.826743946
108.9219,105,08:01:20.827094126
108.9219,2,08:01:20.828242652
108.9219,1,08:01:20.830912984
108.9219,4,08:01:20.831311327
108.9219,2,08:01:20.831368689
108.9219,24,08:01:20.831507837
108.9219,48,08:01:20.849569604
108.9219,1,08:01:20.854012315
108.9219,6,08:01:20.854995496
108.9219,48,08:01:20.857944816
108.9219,55,08:01:20.857962683
108.9219,33,08:01:20.857980789
108.9219,3,08:01:20.858006479
108.9219,1,08:01:20.858022341
108.9219,48,08:01:20.858060144
108.9219,55,08:01:20.858085949
108.9219,6,08:01:20.858530102
108.9219,30,08:01:20.859291049
108.9219,2,08:01:20.859326057
108.9219,4,08:01:20.859345091
108.9219,15,08:01:20.859365508
108.9219,1,08:01:20.859396228
108.9219,1,08:01:20.859412098
108.9219,1,08:01:20.859516455
108.9219,8,08:01:20.859580881
108.9219,19,08:01:20.859629667
108.9219,8,08:01:20.859664672
108.9219,35,08:01:20.859724820
108.9219,8,08:01:20.859773279
