price,volume,timestamp
117.95,5,08:45:02.599731558
117.95,1,08:45:02.600253736
117.95,3,08:45:02.600253736
117.95,1,08:45:02.600377493
117.95,1,08:45:02.600396421
117.95,1,08:45:02.601037317
117.95,1,08:45:02.628792515
117.95,1,08:45:02.641667704
117.95,1,08:45:02.784182687
117.95,2,08:45:02.784934120
117.95,4,08:45:02.784934120
117.95,1,08:45:02.785026555
117.95,9,08:45:02.791520537
117.95,1,08:45:03.631528729
117.95,1,08:45:03.631755567
117.94,2,08:45:06.302072907
117.94,2,08:45:06.302141002
117.94,1,08:45:06.971323745
117.94,3,08:45:06.971737095
117.94,4,08:45:06.971737095
117.94,1,08:45:06.971737095
117.94,2,08:45:06.971840174
117.94,2,08:45:07.011491479
117.94,2,08:45:09.663895307
117.94,1,08:45:09.663895307
117.94,4,08:45:09.663970690
117.94,2,08:45:09.663984232
117.93,1,08:45:25.000087470
117.93,1,08:45:25.000348359
117.93,1,08:45:25.000373054
117.93,6,08:45:25.000373054
117.93,2,08:45:25.000393066
117.93,1,08:45:25.000393066
117.93,3,08:45:25.000393066
117.93,1,08:45:25.000874394
117.93,1,08:45:25.000889150
117.93,2,08:45:25.000889150
117.93,9,08:45:25.000908041
117.93,2,08:45:25.000908041
117.93,1,08:45:25.000908041
117.93,10,08:45:25.000922089
117.93,1,08:45:25.000938006
117.93,3,08:45:25.043515525
117.93,1,08:45:25.043607915
117.93,1,08:45:25.043625560
117.93,3,08:45:25.043625560
117.93,2,08:45:25.043625560
117.93,2,08:45:25.044032587
117.93,1,08:45:25.075411148
117.93,2,08:45:25.225394450
117.92,1,08:45:34.211356742
117.92,1,08:45:34.211421917
117.92,1,08:45:34.440549727
117.93,5,08:45:38.320042579
117.93,1,08:45:40.232463170
117.93,3,08:45:40.232858888
117.93,3,08:45:40.233014522
117.93,1,08:45:40.233042772
117.93,2,08:45:40.233042772
117.93,2,08:45:40.233057565
117.93,1,08:45:40.233500242
117.93,2,08:45:40.234853767
117.94,2,08:45:40.252189707
117.93,2,08:45:40.254993770
117.93,1,08:45:40.254993770
117.93,2,08:45:40.255127060
117.93,2,08:45:40.255141910
117.93,1,08:45:40.255141910
117.93,1,08:45:40.255158311
117.93,2,08:45:40.255158311
117.93,7,08:45:40.255158311
117.93,2,08:45:40.286434358
117.93,4,08:45:40.286434358
117.93,2,08:45:40.286740755
117.93,2,08:45:40.287222684
117.93,2,08:45:40.308144946
117.93,2,08:45:40.308273224
117.93,2,08:45:40.308293580
117.93,1,08:45:40.308293580
117.93,3,08:45:40.308293580
117.93,1,08:45:40.380081611
117.93,1,08:45:40.381337184
117.93,1,08:45:40.383919589
117.93,5,08:45:40.444857454
117.93,1,08:45:40.448911672
117.93,2,08:45:40.449085838
117.93,1,08:45:40.467984370
117.93,3,08:45:40.468097724
117.93,2,08:45:40.468097724
