price,volume,timestamp
117.64,3,08:00:00.008512922
117.64,1,08:00:00.008512922
117.64,1,08:00:00.008584148
117.63,1,08:00:03.348145218
117.63,1,08:00:03.348171201
117.63,3,08:00:03.348171201
117.63,5,08:00:03.348477707
117.63,3,08:00:03.348505739
117.63,4,08:00:03.348505739
117.63,1,08:00:03.348530520
117.63,3,08:00:03.348560535
117.63,1,08:00:03.348588062
117.63,2,08:00:03.348588062
117.63,1,08:00:03.348616605
117.63,1,08:00:03.348901214
117.63,1,08:00:03.371973768
117.63,1,08:00:03.372068196
117.63,1,08:00:03.372083041
117.63,3,08:00:03.372083041
117.63,1,08:00:03.484244099
117.63,1,08:00:03.484358351
117.63,1,08:00:03.484374306
117.63,2,08:00:03.484374306
117.63,2,08:00:15.929311122
117.63,11,08:00:15.929325682
117.63,1,08:00:15.929325682
117.63,3,08:00:15.929325682
117.63,2,08:00:15.929325682
117.63,1,08:00:15.929340748
117.63,3,08:00:15.929340748
117.63,9,08:00:15.929749242
117.63,13,08:00:15.929909432
117.64,1,08:00:20.647061599
117.64,10,08:00:36.006681212
117.64,1,08:00:36.006681212
117.64,1,08:00:36.006791644
117.64,3,08:00:36.006811148
117.64,1,08:00:36.006811148
117.64,2,08:00:36.028281007
117.64,3,08:00:36.028379013
117.64,1,08:00:36.028395310
117.64,1,08:00:36.109335555
117.64,10,08:00:36.109567437
117.64,2,08:00:36.109657759
117.64,1,08:00:36.109674050
117.64,1,08:00:36.145380853
117.64,4,08:00:36.145926154
117.63,1,08:00:47.158704260
117.63,2,08:00:47.159033187
117.63,2,08:00:47.159207239
117.63,2,08:00:47.159226612
117.63,1,08:00:47.159226612
117.63,5,08:00:47.159242800
117.63,2,08:00:47.159242800
117.63,1,08:00:47.159242800
117.63,1,08:00:47.159493313
117.63,2,08:00:47.159493313
117.63,1,08:00:47.353174337
117.63,1,08:00:47.390379102
117.64,1,08:00:49.467965954
117.64,6,08:00:49.467965954
117.64,1,08:00:49.468104776
117.64,1,08:00:49.468120047
117.64,50,08:00:49.468120047
117.64,3,08:00:49.468120047
117.64,1,08:00:49.468369384
117.64,2,08:00:49.468384018
117.64,2,08:00:49.468398468
117.64,10,08:00:49.468398468
117.64,1,08:00:49.468497213
117.64,1,08:00:49.468532168
117.64,6,08:00:49.468532168
117.64,2,08:00:49.468532168
117.64,1,08:00:49.489575336
117.64,1,08:00:52.278748792
117.64,2,08:00:52.278748792
117.64,1,08:00:52.278920427
117.64,1,08:00:52.278944094
117.64,2,08:00:52.278944094
117.64,1,08:00:53.652924679
117.64,1,08:00:57.396346898
117.64,1,08:00:59.655394035
117.64,2,08:01:00.084673252
117.64,2,08:01:00.284190279
117.64,1,08:01:01.170392017
117.64,1,08:01:01.170492106
117.64,4,08:01:01.170512852
117.64,2,08:01:01.170512852
117.64,1,08:01:01.171490201
117.64,2,08:01:01.437543720
117.64,2,08:01:01.925156485
117.64,5,08:01:01.925242354
117.64,1,08:01:01.925260517
117.64,1,08:01:02.184298833
117.64,1,08:01:02.184780749
117.64,2,08:01:03.039862674
117.64,1,08:01:05.812407159
117.64,1,08:01:05.812543670
117.64,3,08:01:05.813338281
117.64,1,08:01:05.813338281
117.63,3,08:01:08.544007794
117.63,1,08:01:08.544007794
117.63,8,08:01:08.544355302
117.63,2,08:01:08.544564322
117.63,1,08:01:08.544702597
117.63,4,08:01:08.544724873
117.63,1,08:01:08.544724873
117.63,2,08:01:08.746182319
117.63,2,08:01:11.500015166
117.63,1,08:01:16.466325239
117.62,5,08:01:31.992309476
117.62,1,08:01:31.992309476
117.62,1,08:01:31.992599716
117.62,1,08:01:31.992614734
117.62,2,08:01:31.992614734
117.62,1,08:01:31.992628148
117.62,1,08:01:31.992641572
117.62,1,08:01:31.992655034
117.62,3,08:01:31.992783108
117.62,1,08:01:31.992796983
117.62,1,08:01:31.992813060
117.62,2,08:01:31.992813060
117.62,1,08:01:31.992828170
117.62,8,08:01:31.992828170
117.62,8,08:01:31.993059898
117.62,10,08:01:31.993074193
117.62,11,08:01:31.993074193
117.62,2,08:01:31.993087498
117.62,2,08:01:31.993102551
117.62,8,08:01:32.011414444
117.62,7,08:01:32.011414444
117.62,7,08:01:32.025351411
117.62,2,08:01:32.025578460
117.62,3,08:01:32.025595734
117.62,1,08:01:32.025595734
117.62,5,08:01:32.025595734
117.62,1,08:01:33.028431722
117.62,1,08:01:33.028900442
117.62,1,08:01:33.037273637
117.62,1,08:01:33.037365237
117.62,1,08:01:33.037383324
117.62,2,08:01:33.037383324
117.62,1,08:01:33.065721771
117.62,1,08:01:33.204158785
117.62,8,08:01:34.235472833
117.62,2,08:01:34.235472833
117.62,1,08:01:34.235550193
117.62,2,08:01:34.235566119
117.62,4,08:01:34.235566119
117.62,1,08:01:34.378448167
117.62,1,08:01:35.263191929
117.62,2,08:01:35.263191929
117.62,7,08:01:35.263263241
117.62,1,08:01:39.066921576
117.62,4,08:01:39.066921576
117.62,1,08:01:39.066936843
117.62,2,08:01:43.834641333
117.62,1,08:01:43.834778401
117.62,1,08:01:43.834792821
117.62,2,08:01:43.834998609
117.62,1,08:01:43.835019195
117.62,2,08:01:43.835019195
117.62,2,08:01:43.835181441
117.61,2,08:01:44.421468540
117.61,1,08:01:44.421801643
117.61,1,08:01:44.421993556
117.61,6,08:01:44.422008510
117.61,1,08:01:44.422008510
117.61,5,08:01:44.422008510
117.61,2,08:01:44.422008510
117.61,2,08:01:44.422023874
117.61,1,08:01:44.422023874
117.61,3,08:01:44.422023874
117.61,9,08:01:44.422023874
117.61,2,08:01:44.422366199
117.61,1,08:01:44.422379297
117.61,2,08:01:44.422395201
117.61,4,08:01:44.422415197
117.61,18,08:01:44.422428833
117.61,6,08:01:44.422610487
117.61,1,08:01:44.422623886
117.61,1,08:01:44.422639399
117.61,4,08:01:44.422652842
117.61,4,08:01:44.422670903
117.61,5,08:01:44.423004608
117.61,2,08:01:44.423018432
117.61,2,08:01:44.423032055
117.61,2,08:01:44.423047415
117.61,1,08:01:44.423965440
117.61,1,08:01:45.690403941
117.62,1,08:01:50.211828970
117.63,8,08:01:50.531497226
117.63,5,08:01:50.531497226
117.63,2,08:01:50.556152372
117.63,1,08:01:50.556932220
117.63,1,08:02:00.129390191
117.63,1,08:02:00.129924238
117.63,1,08:02:00.130047891
117.63,5,08:02:00.130047891
117.63,1,08:02:00.130150081
117.62,2,08:02:06.836653203
117.62,5,08:02:06.836803020
117.62,1,08:02:06.836822962
117.62,2,08:02:06.836822962
117.62,7,08:02:06.837038491
117.62,1,08:02:06.837057532
117.62,2,08:02:06.837057532
117.62,1,08:02:06.837075358
117.62,1,08:02:06.837802404
117.62,2,08:02:06.849041008
117.62,1,08:02:06.849129741
117.63,9,08:02:08.075878118
117.63,3,08:02:08.075899062
117.63,10,08:02:08.075899062
117.63,1,08:02:08.075899062
