bidVolume,bidPrice,askVolume,askPrice,timestamp
94,109.59,65,109.61,08:00:01.000389644
92,109.59,65,109.61,08:00:01.129561647
82,109.59,65,109.61,08:00:01.129800389
82,109.59,8,109.6,08:00:01.129883388
73,109.59,8,109.6,08:00:01.129991573
73,109.59,10,109.6,08:00:01.130128388
73,109.59,11,109.6,08:00:01.678197481
73,109.59,13,109.6,08:00:01.678812719
73,109.59,27,109.6,08:00:09.540228724
73,109.59,38,109.6,08:00:09.540332906
73,109.59,39,109.6,08:00:09.540441609
73,109.59,28,109.6,08:00:09.561166322
73,109.59,14,109.6,08:00:09.561166322
59,109.59,14,109.6,08:00:09.565515858
73,109.59,14,109.6,08:00:10.706934758
59,109.59,14,109.6,08:00:12.267409007
59,109.59,30,109.6,08:00:12.358917642
59,109.59,39,109.6,08:00:12.359220583
59,109.59,30,109.6,08:00:12.371447237
59,109.59,14,109.6,08:00:12.371506312
73,109.59,14,109.6,08:00:13.138077007
59,109.59,14,109.6,08:00:13.333453029
73,109.59,14,109.6,08:00:14.203693469
83,109.59,14,109.6,08:00:14.273889887
69,109.59,14,109.6,08:00:15.723175583
69,109.59,34,109.6,08:00:15.817416711
69,109.59,39,109.6,08:00:15.817416711
69,109.59,42,109.6,08:00:18.049196891
59,109.59,42,109.6,08:00:18.548568482
51,109.59,42,109.6,08:00:19.202269017
51,109.59,51,109.6,08:00:19.202340140
51,109.59,57,109.6,08:00:19.389178237
46,109.59,57,109.6,08:00:19.389626951
46,109.59,48,109.6,08:00:19.389800743
51,109.59,48,109.6,08:00:19.389800743
59,109.59,48,109.6,08:00:19.389914646
59,109.59,42,109.6,08:00:19.390045293
51,109.59,42,109.6,08:00:19.488802442
51,109.59,51,109.6,08:00:19.490742450
51,109.59,57,109.6,08:00:19.505289362
51,109.59,48,109.6,08:00:19.673483177
51,109.59,42,109.6,08:00:19.673569635
59,109.59,42,109.6,08:00:19.673569635
73,109.59,42,109.6,08:00:19.780840885
59,109.59,42,109.6,08:00:19.916123179
51,109.59,42,109.6,08:00:23.094566782
51,109.59,44,109.6,08:00:23.505948089
52,109.59,44,109.6,08:00:23.506073199
51,109.59,44,109.6,08:00:23.506367138
46,109.59,44,109.6,08:00:23.507871446
46,109.59,54,109.6,08:00:23.507871446
46,109.59,60,109.6,08:00:23.508178448
23,109.59,60,109.6,08:00:24.713575119
21,109.59,60,109.6,08:00:31.568156299
22,109.59,60,109.6,08:00:31.592353606
22,109.59,52,109.6,08:00:34.999147220
22,109.59,50,109.6,08:00:34.999282813
22,109.59,49,109.6,08:00:34.999282813
22,109.59,47,109.6,08:00:34.999297404
22,109.59,46,109.6,08:00:34.999297404
22,109.59,26,109.6,08:00:34.999297404
22,109.59,21,109.6,08:00:34.999499232
22,109.59,18,109.6,08:00:34.999516643
22,109.59,16,109.6,08:00:34.999516643
22,109.59,10,109.6,08:00:34.999516643
24,109.59,10,109.6,08:00:34.999823599
29,109.59,10,109.6,08:00:34.999845922
29,109.59,6,109.6,08:00:34.999845922
29,109.59,119,109.61,08:00:34.999845922
29,109.59,2,109.6,08:00:34.999845922
32,109.59,2,109.6,08:00:34.999869628
32,109.59,3,109.6,08:00:34.999869628
54,109.59,3,109.6,08:00:34.999869628
62,109.59,3,109.6,08:00:34.999939177
62,109.59,11,109.6,08:00:34.999954137
62,109.59,17,109.6,08:00:35.000123011
72,109.59,17,109.6,08:00:35.000159980
72,109.59,18,109.6,08:00:35.000178140
72,109.59,19,109.6,08:00:35.000178140
64,109.59,19,109.6,08:00:35.000279403
61,109.59,19,109.6,08:00:35.000279403
61,109.59,13,109.6,08:00:35.000294533
61,109.59,18,109.6,08:00:35.000554316
51,109.59,18,109.6,08:00:35.001349928
51,109.59,33,109.6,08:00:35.012268292
51,109.59,43,109.6,08:00:35.012371847
29,109.59,43,109.6,08:00:35.301693474
37,109.59,43,109.6,08:00:35.301871301
37,109.59,44,109.6,08:00:38.108660234
32,109.59,44,109.6,08:00:39.219838838
32,109.59,52,109.6,08:00:39.220183466
24,109.59,52,109.6,08:00:39.220183466
31,109.59,52,109.6,08:00:39.220199229
31,109.59,55,109.6,08:00:39.220529587
31,109.59,47,109.6,08:00:39.521180084
31,109.59,44,109.6,08:00:39.521245505
39,109.59,44,109.6,08:00:39.521351278
39,109.59,48,109.6,08:00:41.057067606
39,109.59,49,109.6,08:00:41.791664630
31,109.59,49,109.6,08:00:48.419655961
39,109.59,49,109.6,08:00:52.964592381
41,109.59,49,109.6,08:00:52.968985078
41,109.59,39,109.6,08:00:52.972696316
41,109.59,24,109.6,08:00:52.972890031
41,109.59,19,109.6,08:00:52.973323243
51,109.59,19,109.6,08:00:52.973479727
71,109.59,19,109.6,08:00:52.973479727
77,109.59,19,109.6,08:00:52.973479727
84,109.59,19,109.6,08:00:52.973610728
84,109.59,18,109.6,08:00:52.973890536
84,109.59,17,109.6,08:00:52.973994344
84,109.59,9,109.6,08:00:52.974011205
84,109.59,8,109.6,08:00:52.974065135
84,109.59,6,109.6,08:00:52.975359335
98,109.59,6,109.6,08:00:52.980587582
100,109.59,6,109.6,08:00:52.984780568
102,109.59,6,109.6,08:00:52.984780568
105,109.59,6,109.6,08:00:52.987327516
105,109.59,5,109.6,08:00:52.987567172
105,109.59,1,109.6,08:00:52.987960369
105,109.59,80,109.61,08:00:52.987960369
13,109.6,80,109.61,08:00:52.987960369
13,109.6,62,109.61,08:00:52.988111592
13,109.6,64,109.61,08:00:52.988194622
13,109.6,58,109.61,08:00:52.988556132
31,109.6,58,109.61,08:00:52.988779562
18,109.6,58,109.61,08:00:52.988949185
105,109.59,58,109.61,08:00:52.989442393
106,109.59,58,109.61,08:00:52.995694541
107,109.59,58,109.61,08:00:52.995768833
