bidVolume,bidPrice,askVolume,askPrice,timestamp
195,110.49,114,110.5,10:00:00.141293152
196,110.49,114,110.5,10:00:00.317577790
195,110.49,114,110.5,10:00:00.317790527
195,110.49,116,110.5,10:00:02.006292223
195,110.49,118,110.5,10:00:02.006892760
196,110.49,118,110.5,10:00:02.006892760
195,110.49,118,110.5,10:00:02.006956878
196,110.49,118,110.5,10:00:02.658348797
196,110.49,119,110.5,10:00:04.506727120
195,110.49,119,110.5,10:00:05.075551424
196,110.49,119,110.5,10:00:05.300116329
195,110.49,119,110.5,10:00:05.622802171
195,110.49,59,110.5,10:00:06.441984078
196,110.49,59,110.5,10:00:06.442080106
195,110.49,59,110.5,10:00:07.599694729
195,110.49,125,110.5,10:00:07.600163177
195,110.49,135,110.5,10:00:07.600825973
195,110.49,125,110.5,10:00:07.606837141
194,110.49,125,110.5,10:00:07.683242243
194,110.49,133,110.5,10:00:07.700994836
194,110.49,143,110.5,10:00:07.706786272
194,110.49,144,110.5,10:00:07.718332072
194,110.49,145,110.5,10:00:07.718332072
193,110.49,145,110.5,10:00:07.718442508
192,110.49,145,110.5,10:00:07.749200029
193,110.49,145,110.5,10:00:07.974307783
192,110.49,145,110.5,10:00:08.094410093
191,110.49,145,110.5,10:00:08.952193196
189,110.49,145,110.5,10:00:08.952565859
188,110.49,145,110.5,10:00:08.952565859
188,110.49,175,110.5,10:00:08.952964582
187,110.49,175,110.5,10:00:08.953057029
187,110.49,177,110.5,10:00:08.953057029
187,110.49,175,110.5,10:00:08.953668026
188,110.49,175,110.5,10:00:08.957427622
189,110.49,175,110.5,10:00:08.957693369
189,110.49,145,110.5,10:00:08.957932139
190,110.49,145,110.5,10:00:08.958160572
190,110.49,135,110.5,10:00:08.958256796
191,110.49,135,110.5,10:00:08.961288900
199,110.49,135,110.5,10:00:08.963233477
200,110.49,135,110.5,10:00:08.963590075
201,110.49,135,110.5,10:00:08.963590075
193,110.49,135,110.5,10:00:08.963590075
192,110.49,135,110.5,10:00:08.963828277
191,110.49,135,110.5,10:00:09.019426766
192,110.49,135,110.5,10:00:09.021424380
193,110.49,135,110.5,10:00:12.051065915
192,110.49,135,110.5,10:00:12.051213207
191,110.49,135,110.5,10:00:15.004834792
192,110.49,135,110.5,10:00:15.221824506
192,110.49,136,110.5,10:00:15.798910695
193,110.49,136,110.5,10:00:17.193278768
192,110.49,136,110.5,10:00:17.193435517
191,110.49,136,110.5,10:00:17.535035675
192,110.49,136,110.5,10:00:17.561208784
193,110.49,136,110.5,10:00:18.751697357
196,110.49,136,110.5,10:00:18.917585555
196,110.49,128,110.5,10:00:19.332585157
196,110.49,62,110.5,10:00:19.334850600
196,110.49,54,110.5,10:00:19.338432815
220,110.49,54,110.5,10:00:19.376060425
227,110.49,54,110.5,10:00:19.376231555
227,110.49,47,110.5,10:00:19.387101564
227,110.49,46,110.5,10:00:19.389828432
227,110.49,45,110.5,10:00:19.393572132
227,110.49,44,110.5,10:00:19.393588234
227,110.49,43,110.5,10:00:19.393910435
227,110.49,46,110.5,10:00:19.397213054
227,110.49,56,110.5,10:00:19.397237879
227,110.49,63,110.5,10:00:19.397417015
227,110.49,64,110.5,10:00:19.397417015
227,110.49,63,110.5,10:00:19.397695409
227,110.49,62,110.5,10:00:19.422148040
227,110.49,55,110.5,10:00:20.755944061
227,110.49,62,110.5,10:00:20.756179818
227,110.49,63,110.5,10:00:20.759927812
227,110.49,62,110.5,10:00:20.760081645
227,110.49,63,110.5,10:00:20.760722263
227,110.49,62,110.5,10:00:20.760878295
227,110.49,55,110.5,10:00:20.776656219
227,110.49,45,110.5,10:00:20.776803417
227,110.49,52,110.5,10:00:20.827094079
227,110.49,53,110.5,10:00:20.827243310
227,110.49,52,110.5,10:00:21.744675465
227,110.49,45,110.5,10:00:22.119566646
227,110.49,46,110.5,10:00:22.378873460
227,110.49,53,110.5,10:00:22.382457566
227,110.49,63,110.5,10:00:22.471452614
227,110.49,71,110.5,10:00:22.472418287
220,110.49,71,110.5,10:00:22.514762722
196,110.49,71,110.5,10:00:22.514827395
196,110.49,72,110.5,10:00:22.562387629
195,110.49,72,110.5,10:00:23.785243587
195,110.49,71,110.5,10:00:23.796575822
195,110.49,70,110.5,10:00:23.796645349
196,110.49,70,110.5,10:00:23.996963016
195,110.49,70,110.5,10:00:24.006532233
195,110.49,60,110.5,10:00:24.077338328
196,110.49,60,110.5,10:00:24.077487599
196,110.49,52,110.5,10:00:24.502109174
196,110.49,51,110.5,10:00:24.587604256
223,110.49,51,110.5,10:00:24.587719755
223,110.49,50,110.5,10:00:24.635259318
223,110.49,49,110.5,10:00:25.504286074
223,110.49,48,110.5,10:00:25.504382029
223,110.49,41,110.5,10:00:25.504382029
223,110.49,40,110.5,10:00:25.504496195
223,110.49,38,110.5,10:00:25.504496195
223,110.49,37,110.5,10:00:25.504496195
223,110.49,34,110.5,10:00:25.504496195
223,110.49,35,110.5,10:00:25.504496195
223,110.49,36,110.5,10:00:25.504896511
223,110.49,38,110.5,10:00:25.505112879
223,110.49,41,110.5,10:00:25.505148790
