price,volume,timestamp
5137.75,1,09:46:11.757966088
5137.5,1,09:46:12.039888474
5137.5,8,09:46:12.039997961
5137.5,3,09:46:12.040096577
5137.5,1,09:46:12.040096577
5137.5,2,09:46:12.040212990
5137.5,3,09:46:12.040212990
5137.5,24,09:46:12.041244984
5137.5,2,09:46:12.041508134
5137.5,1,09:46:12.041508134
5137.5,1,09:46:12.043409774
5137.5,2,09:46:12.087043762
5137.25,2,09:46:12.143619928
5137.25,1,09:46:12.143629621
5137.25,2,09:46:12.143629621
5137.5,6,09:46:12.203344174
5137.25,1,09:46:12.248740104
5137.25,1,09:46:12.298163614
5137.25,1,09:46:12.573503682
5137.25,1,09:46:12.692975769
5137.25,10,09:46:12.772803184
5137.5,1,09:46:12.806353752
5137.5,1,09:46:12.845787303
5137.5,37,09:46:12.985548080
5137.5,1,09:46:12.985915333
5137.5,3,09:46:12.986163367
5137.5,2,09:46:12.986209892
5137.5,1,09:46:12.986231831
5137.5,9,09:46:12.986323863
5137.5,3,09:46:12.986590946
5137.5,1,09:46:12.986637353
5137.5,1,09:46:12.986710398
5137.5,2,09:46:12.986790931
5137.5,17,09:46:12.988722855
5137.5,8,09:46:13.015271547
5137.5,2,09:46:13.015432428
5137.5,1,09:46:13.015473539
5137.5,1,09:46:13.015741266
5137.5,3,09:46:13.015953577
5137.5,9,09:46:13.024382282
5137.5,1,09:46:13.024506943
5137.5,1,09:46:13.024580909
5137.5,1,09:46:13.024649135
5137.5,1,09:46:13.024681305
5137.5,1,09:46:13.024866595
5137.5,7,09:46:13.041285163
5137.5,2,09:46:13.041599403
5137.25,1,09:46:13.257876982
5137.5,4,09:46:13.713134199
5137.25,1,09:46:13.782922475
5137.25,1,09:46:13.881260593
5137.25,3,09:46:14.083962588
5137.5,12,09:46:14.102607688
5137.5,1,09:46:14.174798930
5137.75,20,09:46:14.213795376
5137.75,1,09:46:14.213816882
5137.5,5,09:46:14.306203471
5137.5,2,09:46:14.442680890
5137.5,5,09:46:14.486512181
5137.5,19,09:46:14.486972727
5137.5,25,09:46:14.487459569
5137.5,1,09:46:14.487497527
5137.5,2,09:46:14.487623192
5137.5,1,09:46:14.487913965
5137.5,1,09:46:14.747080622
5137.5,1,09:46:14.820618084
5137.5,3,09:46:14.974951669
5137.5,1,09:46:15.001982019
5137.5,1,09:46:15.036204620
5137.5,1,09:46:15.208879666
5137.5,1,09:46:15.252632965
5137.5,22,09:46:15.508572526
5137.25,1,09:46:15.642523302
5137.25,2,09:46:15.650315142
5137.25,53,09:46:15.650632185
5137.25,2,09:46:15.650699220
5137.25,1,09:46:15.650732760
5137.25,2,09:46:15.650778767
5137.25,1,09:46:15.650834173
5137.25,1,09:46:15.650888008
5137.25,4,09:46:15.651514867
5137.25,2,09:46:15.770052873
5137.25,8,09:46:15.770353765
5137.25,1,09:46:15.770549520
5137.25,1,09:46:15.770777790
5137.25,1,09:46:15.770873404
5137.25,5,09:46:15.794295409
5137.25,2,09:46:15.794663187
5137.25,4,09:46:15.794691312
5137.25,3,09:46:15.794760721
5137.25,1,09:46:15.794848688
5137.25,1,09:46:15.794893083
5137.25,2,09:46:15.794942776
5137.25,2,09:46:15.795093989
5137.25,1,09:46:15.795167786
5137.25,1,09:46:15.795202689
5137.25,1,09:46:15.805432182
5137.25,2,09:46:15.853183446
5137.25,5,09:46:15.853266468
5137.25,1,09:46:15.853421342
5137.25,1,09:46:15.853570093
5137.25,1,09:46:15.853626575
5137.25,1,09:46:15.853689846
5137.25,1,09:46:15.853982214
5137.25,3,09:46:15.855118342
5137.25,1,09:46:15.861630275
5137.25,1,09:46:15.861744683
5137.25,2,09:46:15.861832484
5137.25,6,09:46:15.862074403
5137.25,1,09:46:15.862156497
5137.25,1,09:46:15.862384425
5137.25,1,09:46:15.912012495
5137.25,1,09:46:15.954306509
5137.25,4,09:46:16.095377986
5137.25,2,09:46:16.095500397
5137.25,4,09:46:16.095500397
5137.25,1,09:46:16.095540660
5137.25,1,09:46:16.095776303
5137.25,1,09:46:16.095872482
5137.25,9,09:46:16.096069283
5137.25,2,09:46:16.097703053
5137.25,2,09:46:16.198109133
5137.0,3,09:46:16.328177497
5137.0,2,09:46:16.328192505
5137.0,1,09:46:16.328192505
5137.0,1,09:46:16.349784944
5137.0,1,09:46:16.385442460
5137.25,17,09:46:16.408772331
5137.25,1,09:46:16.872328523
5137.25,9,09:46:17.024577018
5137.25,1,09:46:17.024758993
5137.25,4,09:46:17.024857471
5137.25,2,09:46:17.024886742
5137.25,1,09:46:17.221189332
5137.5,3,09:46:17.344462652
5137.5,2,09:46:17.344551492
5137.5,1,09:46:17.344605964
5137.5,2,09:46:17.344640659
5137.5,3,09:46:17.344697067
5137.5,3,09:46:17.344745090
5137.5,4,09:46:17.345014583
5137.5,5,09:46:17.345463780
5137.5,1,09:46:17.345571833
5137.5,1,09:46:17.345761562
5137.25,1,09:46:17.346074861
5137.5,1,09:46:17.348072924
5137.5,2,09:46:17.348303155
5137.5,2,09:46:17.348384575
5137.5,1,09:46:17.355414905
5137.5,1,09:46:17.355596835
5137.5,2,09:46:17.355596835
5137.5,3,09:46:17.355596835
5137.25,1,09:46:17.730189658
5137.5,21,09:46:17.803670498
5137.5,1,09:46:17.803725587
5137.5,3,09:46:17.803784155
5137.5,5,09:46:17.803825017
5137.5,1,09:46:17.804229895
5137.5,3,09:46:17.804281471
5137.5,1,09:46:17.804446315
5137.5,1,09:46:17.804526569
5137.5,1,09:46:17.874221522
5137.5,1,09:46:17.906708997
5137.75,1,09:46:18.107503641
5137.75,14,09:46:18.107808399
5137.75,1,09:46:18.107933585
5137.75,2,09:46:18.108018925
5137.75,1,09:46:18.108358531
5137.75,1,09:46:18.108415889
5137.75,1,09:46:18.115845540
5137.75,1,09:46:18.128841050
5137.75,1,09:46:18.146799819
5137.75,3,09:46:18.187819399
5137.75,3,09:46:18.187852631
5137.75,1,09:46:18.187880558
5137.75,3,09:46:18.188189967
5137.75,3,09:46:18.188246470
5137.75,5,09:46:18.188407621
5137.75,1,09:46:18.188444928
5137.75,1,09:46:18.343107867
5137.75,1,09:46:18.378277095
5137.75,1,09:46:18.378574413
5137.75,3,09:46:18.418610538
5137.75,1,09:46:18.443757495
5137.5,1,09:46:18.503766415
5137.5,3,09:46:18.505125879
5137.75,1,09:46:18.830756909
5137.75,1,09:46:19.078944101
5137.75,3,09:46:19.147976576
5137.75,2,09:46:19.148007495
5137.75,4,09:46:19.148083749
5137.75,1,09:46:19.148152992
5137.75,2,09:46:19.148152992
5137.75,3,09:46:19.148410821
5137.75,3,09:46:19.148487939
5137.75,1,09:46:19.148537883
5137.75,1,09:46:19.156704294
5137.75,3,09:46:19.156894449
5137.75,1,09:46:19.156949856
5137.75,1,09:46:19.267584935
5138.0,1,09:46:19.356897605
5137.75,1,09:46:19.376344718
5138.0,5,09:46:19.400164603
5137.75,1,09:46:19.411952474
5137.75,13,09:46:19.444983688
5137.75,1,09:46:19.616349793
5137.75,5,09:46:19.616628992
5137.75,1,09:46:19.616665668
5137.75,2,09:46:19.616902838
5137.75,1,09:46:19.616944672
5137.75,2,09:46:19.696722484
5137.75,1,09:46:19.696751041
5137.75,9,09:46:19.706295624
5137.5,2,09:46:19.757109697
