bidVolume,bidPrice,askVolume,askPrice,timestamp
22,110.45,113,110.46,09:00:00.012769413
23,110.45,113,110.46,09:00:00.045558160
24,110.45,113,110.46,09:00:00.045716128
25,110.45,113,110.46,09:00:00.148661632
26,110.45,113,110.46,09:00:00.148828464
25,110.45,113,110.46,09:00:00.464442560
24,110.45,113,110.46,09:00:00.467214509
15,110.45,113,110.46,09:00:00.468364314
14,110.45,113,110.46,09:00:00.538303343
15,110.45,113,110.46,09:00:00.693324156
16,110.45,113,110.46,09:00:00.693671528
25,110.45,113,110.46,09:00:00.694715153
24,110.45,113,110.46,09:00:00.825093625
23,110.45,113,110.46,09:00:00.825169061
14,110.45,113,110.46,09:00:00.825298660
7,110.45,113,110.46,09:00:00.959205169
6,110.45,113,110.46,09:00:00.964187709
2,110.45,113,110.46,09:00:00.968478752
1,110.45,113,110.46,09:00:00.968694202
133,110.44,113,110.46,09:00:01.014114740
143,110.44,113,110.46,09:00:01.014114740
133,110.44,113,110.46,09:00:01.016873294
163,110.44,113,110.46,09:00:01.017191430
166,110.44,113,110.46,09:00:01.019151402
163,110.44,113,110.46,09:00:01.019486643
166,110.44,113,110.46,09:00:01.019710800
163,110.44,113,110.46,09:00:01.021833090
153,110.44,113,110.46,09:00:01.022935722
159,110.44,113,110.46,09:00:01.024317585
161,110.44,113,110.46,09:00:01.024705615
157,110.44,113,110.46,09:00:01.027966899
155,110.44,113,110.46,09:00:01.028377209
159,110.44,113,110.46,09:00:01.029119785
155,110.44,113,110.46,09:00:01.029749668
159,110.44,113,110.46,09:00:01.032816777
155,110.44,113,110.46,09:00:01.037311487
141,110.44,113,110.46,09:00:01.038101896
145,110.44,113,110.46,09:00:01.051690250
141,110.44,113,110.46,09:00:01.052535750
145,110.44,113,110.46,09:00:01.055699934
141,110.44,113,110.46,09:00:01.056843933
139,110.44,113,110.46,09:00:01.057176166
143,110.44,113,110.46,09:00:01.068783649
145,110.44,113,110.46,09:00:01.068889089
141,110.44,113,110.46,09:00:01.080770142
135,110.44,113,110.46,09:00:01.081267108
135,110.44,1,110.45,09:00:01.081404005
135,110.44,2,110.45,09:00:01.081547793
135,110.44,4,110.45,09:00:01.081564503
135,110.44,12,110.45,09:00:01.081769041
135,110.44,13,110.45,09:00:01.081769041
135,110.44,12,110.45,09:00:01.081871560
125,110.44,12,110.45,09:00:01.081871560
125,110.44,14,110.45,09:00:01.081871560
125,110.44,13,110.45,09:00:01.082047025
131,110.44,13,110.45,09:00:01.082790192
135,110.44,13,110.45,09:00:01.083241756
125,110.44,13,110.45,09:00:01.083591855
125,110.44,14,110.45,09:00:01.084777689
125,110.44,13,110.45,09:00:01.088295984
125,110.44,11,110.45,09:00:01.088443292
119,110.44,11,110.45,09:00:01.092070838
119,110.44,10,110.45,09:00:01.098036254
119,110.44,2,110.45,09:00:01.098707499
119,110.44,117,110.46,09:00:01.098707499
121,110.44,117,110.46,09:00:01.098779259
121,110.44,123,110.46,09:00:01.099109520
133,110.44,123,110.46,09:00:01.099266064
133,110.44,113,110.46,09:00:01.099600141
129,110.44,113,110.46,09:00:01.100049670
123,110.44,113,110.46,09:00:01.102177829
123,110.44,1,110.45,09:00:01.104184577
123,110.44,3,110.45,09:00:01.104362083
129,110.44,3,110.45,09:00:01.112104669
125,110.44,3,110.45,09:00:01.118100124
119,110.44,3,110.45,09:00:01.128584865
119,110.44,12,110.45,09:00:01.130189552
119,110.44,13,110.45,09:00:01.131801323
119,110.44,4,110.45,09:00:01.141856433
119,110.44,3,110.45,09:00:01.141961556
119,110.44,4,110.45,09:00:01.147144487
119,110.44,3,110.45,09:00:01.175236238
119,110.44,1,110.45,09:00:01.175456571
121,110.44,1,110.45,09:00:01.175668829
125,110.44,1,110.45,09:00:01.176087344
131,110.44,1,110.45,09:00:01.185967436
127,110.44,1,110.45,09:00:01.203015321
127,110.44,2,110.45,09:00:01.203245200
127,110.44,8,110.45,09:00:01.203481499
127,110.44,2,110.45,09:00:01.206696797
127,110.44,1,110.45,09:00:01.217029362
127,110.44,112,110.46,09:00:01.222453307
131,110.44,112,110.46,09:00:01.222711341
137,110.44,112,110.46,09:00:01.223067997
141,110.44,112,110.46,09:00:01.223541043
145,110.44,112,110.46,09:00:01.223904323
141,110.44,112,110.46,09:00:01.225439009
145,110.44,112,110.46,09:00:01.225975691
141,110.44,112,110.46,09:00:01.226336455
139,110.44,112,110.46,09:00:01.226703633
135,110.44,112,110.46,09:00:01.227055815
137,110.44,112,110.46,09:00:01.227447024
141,110.44,112,110.46,09:00:01.232438863
137,110.44,112,110.46,09:00:01.235147254
135,110.44,112,110.46,09:00:01.235502686
139,110.44,112,110.46,09:00:01.247938474
155,110.44,112,110.46,09:00:01.253982789
141,110.44,112,110.46,09:00:01.258994475
135,110.44,112,110.46,09:00:01.259411813
139,110.44,112,110.46,09:00:01.284849307
153,110.44,112,110.46,09:00:01.304851830
155,110.44,112,110.46,09:00:01.305197593
139,110.44,112,110.46,09:00:01.335269825
139,110.44,113,110.46,09:00:01.407661465
133,110.44,113,110.46,09:00:01.482153706
135,110.44,113,110.46,09:00:01.482518868
135,110.44,1,110.45,09:00:01.484927849
125,110.44,1,110.45,09:00:01.484927849
125,110.44,9,110.45,09:00:01.485156483
125,110.44,10,110.45,09:00:01.485250623
125,110.44,19,110.45,09:00:01.485267705
125,110.44,18,110.45,09:00:01.485368431
119,110.44,18,110.45,09:00:01.495270007
119,110.44,19,110.45,09:00:01.520230144
119,110.44,20,110.45,09:00:01.520338076
119,110.44,21,110.45,09:00:01.520514763
119,110.44,22,110.45,09:00:01.521508148
119,110.44,23,110.45,09:00:01.521574014
119,110.44,24,110.45,09:00:01.522763865
119,110.44,25,110.45,09:00:01.522934106
119,110.44,26,110.45,09:00:01.523045014
119,110.44,25,110.45,09:00:01.532982081
119,110.44,26,110.45,09:00:01.533255426
119,110.44,27,110.45,09:00:01.575910952
119,110.44,26,110.45,09:00:01.584013119
119,110.44,25,110.45,09:00:01.584166553
119,110.44,26,110.45,09:00:01.592115344
119,110.44,25,110.45,09:00:01.620230417
119,110.44,24,110.45,09:00:01.621458173
