bidVolume,bidPrice,askVolume,askPrice,timestamp
3,110.69,100,110.7,08:00:00.009679823
4,110.69,100,110.7,08:00:00.009807851
5,110.69,100,110.7,08:00:00.009829250
15,110.69,100,110.7,08:00:00.009829250
50,110.69,100,110.7,08:00:00.010090779
49,110.69,100,110.7,08:00:00.394506064
48,110.69,100,110.7,08:00:00.394596502
46,110.69,100,110.7,08:00:00.394857267
11,110.69,100,110.7,08:00:00.396080040
1,110.69,100,110.7,08:00:00.397473879
2,110.69,100,110.7,08:00:00.415770524
3,110.69,100,110.7,08:00:00.415923885
2,110.69,100,110.7,08:00:00.419212045
1,110.69,100,110.7,08:00:00.424822298
2,110.69,100,110.7,08:00:00.860533065
1,110.69,100,110.7,08:00:00.929978510
2,110.69,100,110.7,08:00:01.025230474
3,110.69,100,110.7,08:00:01.025464378
2,110.69,100,110.7,08:00:01.025615136
1,110.69,100,110.7,08:00:01.037175510
2,110.69,100,110.7,08:00:01.085030734
1,110.69,100,110.7,08:00:01.085176814
2,110.69,100,110.7,08:00:01.163541471
1,110.69,100,110.7,08:00:01.211322478
2,110.69,100,110.7,08:00:01.705482146
3,110.69,100,110.7,08:00:01.705636686
2,110.69,100,110.7,08:00:01.706048446
1,110.69,100,110.7,08:00:01.706726401
2,110.69,100,110.7,08:00:01.710529357
1,110.69,100,110.7,08:00:01.710681863
2,110.69,100,110.7,08:00:01.720898721
1,110.69,100,110.7,08:00:01.723744578
2,110.69,100,110.7,08:00:02.899119144
12,110.69,100,110.7,08:00:02.899298424
13,110.69,100,110.7,08:00:02.941988014
14,110.69,100,110.7,08:00:02.942060318
15,110.69,100,110.7,08:00:02.942222330
52,110.69,100,110.7,08:00:02.942222330
51,110.69,100,110.7,08:00:02.942296455
52,110.69,100,110.7,08:00:03.014160133
42,110.69,100,110.7,08:00:03.996999698
52,110.69,100,110.7,08:00:04.145444484
64,110.69,100,110.7,08:00:04.145637683
64,110.69,84,110.7,08:00:04.146039042
54,110.69,84,110.7,08:00:04.146039042
60,110.69,84,110.7,08:00:04.146228633
64,110.69,84,110.7,08:00:04.146361445
66,110.69,84,110.7,08:00:04.146974766
68,110.69,84,110.7,08:00:04.147363685
64,110.69,84,110.7,08:00:04.147781124
58,110.69,84,110.7,08:00:04.156718710
54,110.69,84,110.7,08:00:04.156786627
42,110.69,84,110.7,08:00:04.156895734
43,110.69,84,110.7,08:00:04.159235559
43,110.69,54,110.7,08:00:04.160582383
43,110.69,45,110.7,08:00:04.160851881
53,110.69,45,110.7,08:00:04.161038265
65,110.69,45,110.7,08:00:04.164175020
75,110.69,45,110.7,08:00:04.164175020
84,110.69,45,110.7,08:00:04.164190626
83,110.69,45,110.7,08:00:04.170442650
73,110.69,45,110.7,08:00:04.214329462
64,110.69,45,110.7,08:00:04.214436642
70,110.69,45,110.7,08:00:04.256776813
74,110.69,45,110.7,08:00:04.256851552
78,110.69,45,110.7,08:00:04.262250961
