bidVolume,bidPrice,askVolume,askPrice,timestamp
65,117.02,48,117.03,08:00:00.018640423
65,117.02,54,117.03,08:00:00.018824311
63,117.02,54,117.03,08:00:00.169339868
63,117.02,69,117.03,08:00:00.169497987
61,117.02,69,117.03,08:00:00.169641319
57,117.02,69,117.03,08:00:01.130128388
55,117.02,69,117.03,08:00:01.130142365
47,117.02,69,117.03,08:00:01.130224199
47,117.02,70,117.03,08:00:01.130224199
43,117.02,70,117.03,08:00:02.136263106
42,117.02,70,117.03,08:00:02.137032447
42,117.02,72,117.03,08:00:02.137219609
44,117.02,72,117.03,08:00:02.246843477
44,117.02,73,117.03,08:00:02.360110356
44,117.02,75,117.03,08:00:02.529518984
44,117.02,76,117.03,08:00:02.529732161
44,117.02,78,117.03,08:00:02.839107761
44,117.02,80,117.03,08:00:02.839254731
44,117.02,81,117.03,08:00:02.839322516
44,117.02,82,117.03,08:00:03.144861778
44,117.02,81,117.03,08:00:05.006974352
44,117.02,90,117.03,08:00:06.011644126
44,117.02,91,117.03,08:00:06.695685916
44,117.02,92,117.03,08:00:06.695902006
44,117.02,94,117.03,08:00:06.891613897
44,117.02,93,117.03,08:00:07.076927312
43,117.02,93,117.03,08:00:09.539121614
42,117.02,93,117.03,08:00:09.539121614
37,117.02,93,117.03,08:00:09.539191601
27,117.02,93,117.03,08:00:09.539404004
26,117.02,93,117.03,08:00:09.539496666
24,117.02,93,117.03,08:00:09.539515994
23,117.02,93,117.03,08:00:09.539515994
23,117.02,100,117.03,08:00:09.539515994
23,117.02,103,117.03,08:00:09.539515994
23,117.02,105,117.03,08:00:09.539576651
22,117.02,105,117.03,08:00:09.539819495
19,117.02,105,117.03,08:00:09.539819495
9,117.02,105,117.03,08:00:09.539986951
8,117.02,105,117.03,08:00:09.539986951
3,117.02,105,117.03,08:00:09.540003505
2,117.02,105,117.03,08:00:09.540003505
114,117.01,105,117.03,08:00:09.540003505
114,117.01,106,117.03,08:00:09.540003505
108,117.01,106,117.03,08:00:09.540101537
104,117.01,106,117.03,08:00:09.540101537
99,117.01,106,117.03,08:00:09.540101537
99,117.01,105,117.03,08:00:09.540228724
99,117.01,107,117.03,08:00:09.540245181
113,117.01,107,117.03,08:00:09.540245181
113,117.01,109,117.03,08:00:09.540332906
114,117.01,109,117.03,08:00:09.540441609
6,117.02,109,117.03,08:00:09.560973840
7,117.02,109,117.03,08:00:09.561306720
8,117.02,109,117.03,08:00:09.561651248
8,117.02,110,117.03,08:00:09.579338543
9,117.02,110,117.03,08:00:10.480774804
10,117.02,110,117.03,08:00:10.480988551
11,117.02,110,117.03,08:00:10.481145079
11,117.02,108,117.03,08:00:10.660893942
9,117.02,108,117.03,08:00:10.680567513
8,117.02,108,117.03,08:00:10.680754250
7,117.02,108,117.03,08:00:10.680826445
6,117.02,108,117.03,08:00:10.680894448
7,117.02,108,117.03,08:00:10.681012037
8,117.02,108,117.03,08:00:10.681177004
18,117.02,108,117.03,08:00:10.681350191
18,117.02,106,117.03,08:00:10.681536271
18,117.02,107,117.03,08:00:10.701811192
17,117.02,107,117.03,08:00:10.932976335
13,117.02,107,117.03,08:00:12.241507928
12,117.02,107,117.03,08:00:12.241521083
11,117.02,107,117.03,08:00:12.241603796
10,117.02,107,117.03,08:00:12.241620239
8,117.02,107,117.03,08:00:12.241620239
1,117.02,107,117.03,08:00:12.241706946
114,117.01,107,117.03,08:00:12.241775253
114,117.01,109,117.03,08:00:12.241847647
114,117.01,110,117.03,08:00:12.241929778
113,117.01,110,117.03,08:00:12.241999067
113,117.01,109,117.03,08:00:12.242068165
1,117.02,109,117.03,08:00:12.358522488
113,117.01,109,117.03,08:00:12.358738685
113,117.01,2,117.02,08:00:12.358738685
113,117.01,109,117.03,08:00:12.359005108
113,117.01,102,117.03,08:00:12.359203856
123,117.01,102,117.03,08:00:12.359203856
123,117.01,99,117.03,08:00:12.359220583
123,117.01,117,117.03,08:00:12.359220583
123,117.01,118,117.03,08:00:12.359335056
123,117.01,117,117.03,08:00:12.395775850
123,117.01,116,117.03,08:00:12.395918090
123,117.01,1,117.02,08:00:12.396032653
123,117.01,115,117.03,08:00:12.396231981
2,117.02,115,117.03,08:00:12.405817732
4,117.02,115,117.03,08:00:12.405958871
5,117.02,115,117.03,08:00:12.406169939
5,117.02,97,117.03,08:00:12.406169939
5,117.02,98,117.03,08:00:12.406169939
5,117.02,97,117.03,08:00:12.438417696
6,117.02,97,117.03,08:00:12.438561479
6,117.02,96,117.03,08:00:13.110916199
6,117.02,94,117.03,08:00:13.111939437
7,117.02,94,117.03,08:00:13.112093484
8,117.02,94,117.03,08:00:13.112276187
18,117.02,94,117.03,08:00:13.112422137
23,117.02,94,117.03,08:00:13.112541295
23,117.02,92,117.03,08:00:13.112698658
23,117.02,93,117.03,08:00:13.307477144
23,117.02,95,117.03,08:00:13.307654347
13,117.02,95,117.03,08:00:13.307825767
8,117.02,95,117.03,08:00:13.307893236
8,117.02,96,117.03,08:00:13.307999370
7,117.02,96,117.03,08:00:13.308160708
7,117.02,97,117.03,08:00:13.310985857
7,117.02,98,117.03,08:00:13.311756631
7,117.02,102,117.03,08:00:13.312582067
7,117.02,101,117.03,08:00:14.176917150
10,117.02,101,117.03,08:00:14.176972398
20,117.02,101,117.03,08:00:14.178088803
35,117.02,101,117.03,08:00:14.178279875
39,117.02,101,117.03,08:00:14.199704740
42,117.02,101,117.03,08:00:14.262455626
42,117.02,99,117.03,08:00:14.393390292
39,117.02,99,117.03,08:00:14.479853010
40,117.02,99,117.03,08:00:14.500901806
41,117.02,99,117.03,08:00:14.501169267
41,117.02,97,117.03,08:00:14.505190034
44,117.02,97,117.03,08:00:14.566675471
42,117.02,97,117.03,08:00:15.697061683
40,117.02,97,117.03,08:00:15.697061683
39,117.02,97,117.03,08:00:15.697163453
38,117.02,97,117.03,08:00:15.697180006
37,117.02,97,117.03,08:00:15.697180006
35,117.02,97,117.03,08:00:15.697180006
32,117.02,97,117.03,08:00:15.697258880
32,117.02,98,117.03,08:00:15.697339599
24,117.02,98,117.03,08:00:15.697339599
24,117.02,106,117.03,08:00:15.697426515
24,117.02,107,117.03,08:00:15.697426515
24,117.02,109,117.03,08:00:15.697426515
9,117.02,109,117.03,08:00:15.697503677
9,117.02,108,117.03,08:00:15.697503677
9,117.02,110,117.03,08:00:15.697650973
11,117.02,110,117.03,08:00:15.908588995
11,117.02,112,117.03,08:00:15.908849149
11,117.02,111,117.03,08:00:16.153364074
10,117.02,111,117.03,08:00:16.175916538
10,117.02,112,117.03,08:00:16.455257195
10,117.02,111,117.03,08:00:16.456091206
8,117.02,111,117.03,08:00:16.460052726
9,117.02,111,117.03,08:00:16.622339283
9,117.02,110,117.03,08:00:16.696046573
8,117.02,110,117.03,08:00:16.705294622
10,117.02,110,117.03,08:00:16.706521379
11,117.02,110,117.03,08:00:16.805597934
10,117.02,110,117.03,08:00:16.894106146
11,117.02,110,117.03,08:00:17.005587836
11,117.02,109,117.03,08:00:18.528072114
10,117.02,109,117.03,08:00:18.548376338
9,117.02,109,117.03,08:00:18.548568482
9,117.02,110,117.03,08:00:18.548735874
7,117.02,110,117.03,08:00:19.176526407
8,117.02,110,117.03,08:00:19.176678116
