bidVolume,bidPrice,askVolume,askPrice,timestamp
13,5061.0,19,5061.5,10:00:00.007848864
2,5061.25,19,5061.5,10:00:00.007920301
5,5061.25,19,5061.5,10:00:00.007933518
6,5061.25,19,5061.5,10:00:00.007943045
7,5061.25,19,5061.5,10:00:00.007953321
8,5061.25,19,5061.5,10:00:00.007959023
12,5061.25,19,5061.5,10:00:00.007969251
12,5061.25,19,5061.5,10:00:00.007996755
12,5061.25,20,5061.5,10:00:00.008002406
10,5061.25,20,5061.5,10:00:00.008129117
10,5061.25,21,5061.5,10:00:00.008129117
11,5061.25,21,5061.5,10:00:00.008129117
11,5061.25,13,5061.5,10:00:00.008129117
11,5061.25,14,5061.5,10:00:00.008134383
11,5061.25,15,5061.5,10:00:00.008210433
10,5061.25,15,5061.5,10:00:00.008257090
6,5061.25,15,5061.5,10:00:00.008269564
6,5061.25,15,5061.5,10:00:00.008388782
6,5061.25,15,5061.5,10:00:00.008515534
6,5061.25,15,5061.5,10:00:00.008515534
6,5061.25,14,5061.5,10:00:00.008652992
6,5061.25,15,5061.5,10:00:00.008676231
5,5061.25,15,5061.5,10:00:00.008910745
5,5061.25,16,5061.5,10:00:00.008965927
6,5061.25,16,5061.5,10:00:00.009079294
5,5061.25,16,5061.5,10:00:00.010937109
3,5061.25,16,5061.5,10:00:00.010996272
2,5061.25,16,5061.5,10:00:00.011017927
21,5061.0,16,5061.5,10:00:00.011165255
21,5061.0,16,5061.5,10:00:00.011165255
21,5061.0,25,5061.5,10:00:00.011221566
21,5061.0,32,5061.5,10:00:00.011467792
21,5061.0,31,5061.5,10:00:00.017314981
22,5061.0,31,5061.5,10:00:00.017796009
22,5061.0,31,5061.5,10:00:00.029554606
1,5061.25,31,5061.5,10:00:00.034432488
22,5061.0,31,5061.5,10:00:00.034633749
22,5061.0,31,5061.5,10:00:00.034633749
15,5061.0,31,5061.5,10:00:00.034638232
27,5061.0,31,5061.5,10:00:00.035379499
28,5061.0,31,5061.5,10:00:00.035480020
28,5061.0,24,5061.5,10:00:00.035486960
1,5061.25,24,5061.5,10:00:00.035688389
1,5061.25,24,5061.5,10:00:00.035800618
2,5061.25,24,5061.5,10:00:00.035806541
2,5061.25,24,5061.5,10:00:00.035899611
2,5061.25,24,5061.5,10:00:00.045143712
3,5061.25,24,5061.5,10:00:00.049210268
3,5061.25,24,5061.5,10:00:00.051796243
2,5061.25,24,5061.5,10:00:00.051853962
2,5061.25,24,5061.5,10:00:00.051895960
2,5061.25,24,5061.5,10:00:00.058719042
1,5061.25,24,5061.5,10:00:00.060130315
27,5061.0,24,5061.5,10:00:00.060305886
27,5061.0,24,5061.5,10:00:00.060305886
1,5061.25,24,5061.5,10:00:00.060305886
1,5061.25,31,5061.5,10:00:00.060399450
27,5061.0,31,5061.5,10:00:00.060495180
27,5061.0,31,5061.5,10:00:00.060495180
27,5061.0,1,5061.25,10:00:00.060495180
27,5061.0,2,5061.25,10:00:00.060503302
27,5061.0,1,5061.25,10:00:00.060722526
27,5061.0,31,5061.5,10:00:00.060722526
27,5061.0,31,5061.5,10:00:00.060722526
27,5061.0,1,5061.25,10:00:00.060722526
27,5061.0,1,5061.25,10:00:00.060722526
27,5061.0,30,5061.5,10:00:00.060811478
27,5061.0,30,5061.5,10:00:00.060811478
27,5061.0,31,5061.5,10:00:00.060820649
27,5061.0,30,5061.5,10:00:00.060877514
27,5061.0,32,5061.5,10:00:00.060955563
27,5061.0,31,5061.5,10:00:00.060961173
27,5061.0,29,5061.5,10:00:00.061090740
27,5061.0,28,5061.5,10:00:00.061317465
27,5061.0,29,5061.5,10:00:00.061361568
28,5061.0,29,5061.5,10:00:00.063210156
28,5061.0,1,5061.25,10:00:00.063651314
28,5061.0,2,5061.25,10:00:00.063660239
28,5061.0,1,5061.25,10:00:00.063668284
28,5061.0,29,5061.5,10:00:00.063673801
28,5061.0,29,5061.5,10:00:00.063673801
28,5061.0,1,5061.25,10:00:00.063792209
28,5061.0,2,5061.25,10:00:00.063797726
28,5061.0,2,5061.25,10:00:00.063886851
28,5061.0,1,5061.25,10:00:00.063995644
28,5061.0,1,5061.25,10:00:00.063995644
28,5061.0,29,5061.5,10:00:00.063995644
28,5061.0,29,5061.5,10:00:00.063995644
28,5061.0,28,5061.5,10:00:00.063995644
28,5061.0,30,5061.5,10:00:00.064054755
28,5061.0,31,5061.5,10:00:00.064094036
28,5061.0,29,5061.5,10:00:00.064260123
28,5061.0,30,5061.5,10:00:00.064388135
12,5061.25,30,5061.5,10:00:00.068484061
12,5061.25,30,5061.5,10:00:00.068484061
13,5061.25,30,5061.5,10:00:00.068583580
13,5061.25,30,5061.5,10:00:00.068590261
14,5061.25,30,5061.5,10:00:00.068603465
15,5061.25,30,5061.5,10:00:00.068608073
15,5061.25,31,5061.5,10:00:00.068710801
15,5061.25,31,5061.5,10:00:00.068929289
14,5061.25,31,5061.5,10:00:00.069031285
14,5061.25,31,5061.5,10:00:00.069036110
13,5061.25,31,5061.5,10:00:00.069121904
13,5061.25,31,5061.5,10:00:00.070609652
14,5061.25,31,5061.5,10:00:00.071879259
14,5061.25,31,5061.5,10:00:00.071879259
15,5061.25,31,5061.5,10:00:00.071987642
15,5061.25,30,5061.5,10:00:00.072096169
15,5061.25,36,5061.5,10:00:00.076358578
14,5061.25,36,5061.5,10:00:00.076463438
14,5061.25,36,5061.5,10:00:00.079350715
9,5061.25,36,5061.5,10:00:00.081300194
14,5061.0,36,5061.5,10:00:00.081543012
14,5061.0,36,5061.5,10:00:00.081543012
14,5061.0,2,5061.25,10:00:00.081550794
14,5061.0,3,5061.25,10:00:00.081662250
14,5061.0,4,5061.25,10:00:00.081669722
14,5061.0,5,5061.25,10:00:00.081677050
14,5061.0,6,5061.25,10:00:00.081785100
14,5061.0,6,5061.25,10:00:00.081791369
14,5061.0,7,5061.25,10:00:00.081885502
14,5061.0,7,5061.25,10:00:00.081909800
13,5061.0,7,5061.25,10:00:00.082165652
13,5061.0,7,5061.25,10:00:00.082181895
13,5061.0,8,5061.25,10:00:00.082353668
13,5061.0,8,5061.25,10:00:00.085024612
13,5061.0,6,5061.25,10:00:00.088277660
15,5061.0,6,5061.25,10:00:00.088387876
15,5061.0,6,5061.25,10:00:00.089537173
15,5061.0,5,5061.25,10:00:00.092008202
14,5061.0,5,5061.25,10:00:00.092415030
14,5061.0,4,5061.25,10:00:00.095658724
14,5061.0,4,5061.25,10:00:00.101721025
14,5061.0,3,5061.25,10:00:00.103193650
15,5061.0,3,5061.25,10:00:00.103295275
16,5061.0,3,5061.25,10:00:00.103302785
16,5061.0,1,5061.25,10:00:00.103524610
15,5061.0,1,5061.25,10:00:00.103615463
15,5061.0,36,5061.5,10:00:00.103706003
15,5061.0,36,5061.5,10:00:00.103706003
13,5061.0,36,5061.5,10:00:00.103801515
12,5061.0,36,5061.5,10:00:00.103890608
12,5061.0,34,5061.5,10:00:00.103931194
12,5061.0,35,5061.5,10:00:00.103974747
11,5061.0,35,5061.5,10:00:00.104234791
11,5061.0,1,5061.25,10:00:00.104312943
11,5061.0,2,5061.25,10:00:00.104424814
11,5061.0,3,5061.25,10:00:00.104433313
11,5061.0,3,5061.25,10:00:00.104519587
11,5061.0,3,5061.25,10:00:00.107183222
11,5061.0,3,5061.25,10:00:00.111723108
11,5061.0,10,5061.25,10:00:00.151466876
34,5060.75,10,5061.25,10:00:00.151721560
34,5060.75,10,5061.25,10:00:00.151721560
34,5060.75,11,5061.25,10:00:00.151721560
25,5060.75,11,5061.25,10:00:00.151721560
25,5060.75,12,5061.25,10:00:00.151721560
25,5060.75,2,5061.0,10:00:00.151775416
25,5060.75,2,5061.0,10:00:00.151843517
25,5060.75,2,5061.0,10:00:00.151876788
23,5060.75,2,5061.0,10:00:00.151882926
23,5060.75,3,5061.0,10:00:00.151888388
23,5060.75,1,5061.0,10:00:00.152060207
23,5060.75,13,5061.25,10:00:00.152060207
