bidVolume,bidPrice,askVolume,askPrice,timestamp
48,118.49,35,118.5,09:00:00.045418442
48,118.49,32,118.5,09:00:00.058683382
48,118.49,31,118.5,09:00:00.058817942
52,118.49,31,118.5,09:00:00.089206822
53,118.49,31,118.5,09:00:00.148049495
54,118.49,31,118.5,09:00:00.148201770
54,118.49,27,118.5,09:00:00.148353844
54,118.49,23,118.5,09:00:00.148579831
54,118.49,17,118.5,09:00:00.148661632
54,118.49,16,118.5,09:00:00.148661632
56,118.49,16,118.5,09:00:00.148828464
56,118.49,14,118.5,09:00:00.148889357
57,118.49,14,118.5,09:00:00.148995773
57,118.49,15,118.5,09:00:00.149071517
57,118.49,17,118.5,09:00:00.149212829
56,118.49,17,118.5,09:00:00.464296653
55,118.49,17,118.5,09:00:00.467077031
55,118.49,24,118.5,09:00:00.537924540
55,118.49,25,118.5,09:00:00.538197234
55,118.49,18,118.5,09:00:00.694488881
55,118.49,17,118.5,09:00:00.694787169
55,118.49,18,118.5,09:00:00.824751343
55,118.49,25,118.5,09:00:00.824921382
55,118.49,27,118.5,09:00:00.824983094
54,118.49,27,118.5,09:00:00.955602403
52,118.49,27,118.5,09:00:00.955776666
52,118.49,34,118.5,09:00:00.955851618
52,118.49,37,118.5,09:00:00.955851618
44,118.49,37,118.5,09:00:00.968207366
42,118.49,37,118.5,09:00:00.968273443
42,118.49,39,118.5,09:00:00.969012293
32,118.49,39,118.5,09:00:00.969174172
32,118.49,46,118.5,09:00:00.969426627
29,118.49,46,118.5,09:00:01.011734729
29,118.49,55,118.5,09:00:01.011734729
25,118.49,55,118.5,09:00:01.011796943
25,118.49,60,118.5,09:00:01.011873330
25,118.49,62,118.5,09:00:01.011873330
25,118.49,66,118.5,09:00:01.011873330
18,118.49,66,118.5,09:00:01.012027403
18,118.49,67,118.5,09:00:01.012027403
18,118.49,69,118.5,09:00:01.012112632
18,118.49,71,118.5,09:00:01.012261420
17,118.49,71,118.5,09:00:01.012519189
16,118.49,71,118.5,09:00:01.012737074
15,118.49,71,118.5,09:00:01.012804887
14,118.49,71,118.5,09:00:01.013350741
15,118.49,71,118.5,09:00:01.016309835
14,118.49,71,118.5,09:00:01.016530306
16,118.49,71,118.5,09:00:01.016787509
17,118.49,71,118.5,09:00:01.016787509
21,118.49,71,118.5,09:00:01.016787509
22,118.49,71,118.5,09:00:01.016873294
22,118.49,67,118.5,09:00:01.017981192
22,118.49,58,118.5,09:00:01.018047486
21,118.49,58,118.5,09:00:01.020680767
19,118.49,58,118.5,09:00:01.020964924
15,118.49,58,118.5,09:00:01.021435765
14,118.49,58,118.5,09:00:01.022072203
10,118.49,58,118.5,09:00:01.022432401
13,118.49,58,118.5,09:00:01.023686118
14,118.49,58,118.5,09:00:01.024054118
15,118.49,58,118.5,09:00:01.025432882
12,118.49,58,118.5,09:00:01.027476986
11,118.49,58,118.5,09:00:01.027966899
13,118.49,58,118.5,09:00:01.028660143
11,118.49,58,118.5,09:00:01.029310607
12,118.49,58,118.5,09:00:01.030202392
