price,volume,timestamp
2352.3,1,08:45:00.127030088
2352.2,2,08:45:00.270873593
2352.3,1,08:45:00.497010442
2352.2,1,08:45:00.515275064
2352.3,1,08:45:01.012307549
2352.1,6,08:45:01.576912145
2352.0,4,08:45:01.576912145
2352.0,1,08:45:02.003177534
2352.2,3,08:45:02.074069320
2352.2,1,08:45:03.616882364
2352.2,1,08:45:03.617129412
2352.1,1,08:45:03.840814673
2352.2,2,08:45:04.268936980
2351.9,1,08:45:04.496782110
2351.9,2,08:45:04.496796804
2351.9,1,08:45:04.506379910
2351.9,1,08:45:04.703938492
2351.7,1,08:45:04.872299032
2351.6,1,08:45:04.872311058
2351.7,1,08:45:04.873605020
2351.6,1,08:45:04.900429554
2351.5,2,08:45:05.836736149
2351.4,1,08:45:05.836736149
2351.4,1,08:45:06.252558299
2351.4,1,08:45:06.271819213
2351.5,1,08:45:06.473325711
2351.5,1,08:45:06.473799891
2351.5,4,08:45:06.474166788
2351.5,1,08:45:06.475024716
2351.4,3,08:45:06.724855411
2351.4,1,08:45:06.725257601
2351.4,1,08:45:07.223663892
2351.3,2,08:45:07.612695994
2351.3,2,08:45:07.613019392
2351.1,2,08:45:07.825733809
2351.1,1,08:45:07.829226762
2351.0,2,08:45:07.832368516
2351.1,1,08:45:07.922476964
2351.2,4,08:45:08.133141736
2351.0,2,08:45:08.421203102
2351.0,1,08:45:08.445414087
2351.0,1,08:45:08.462672070
2351.1,2,08:45:08.462796825
2350.9,1,08:45:08.679169830
2350.9,1,08:45:08.679202538
2350.9,2,08:45:08.707801877
2350.9,2,08:45:09.121663692
2351.1,2,08:45:09.257380311
2351.1,1,08:45:09.352364306
2350.9,1,08:45:09.589952436
2350.8,4,08:45:09.598751993
2350.7,5,08:45:09.758889084
2350.6,5,08:45:09.758889084
2350.5,1,08:45:09.827062012
2350.5,1,08:45:09.944964435
2350.5,1,08:45:09.974360124
2350.6,1,08:45:09.995340705
2350.7,1,08:45:10.063761876
2350.7,1,08:45:10.064019917
2350.7,1,08:45:10.212793918
2350.7,1,08:45:10.213061223
2350.7,1,08:45:10.270834211
2350.9,1,08:45:10.871574014
2351.0,1,08:45:10.968402404
2351.0,1,08:45:11.275095720
2351.1,2,08:45:11.376825121
2351.1,1,08:45:12.295861851
2351.1,2,08:45:12.299046261
2351.2,1,08:45:12.416183438
2351.0,1,08:45:12.633620577
2350.8,1,08:45:14.395383064
2350.8,3,08:45:14.730032038
2350.8,3,08:45:14.731014820
2350.8,4,08:45:14.731553100
2350.8,1,08:45:14.731906694
2350.7,2,08:45:14.971595124
2350.9,1,08:45:17.024259195
2351.1,2,08:45:17.565813584
2351.0,1,08:45:17.565813584
2351.0,1,08:45:17.866428389
2351.0,1,08:45:17.867663726
2351.2,1,08:45:18.608029189
2351.2,1,08:45:18.617872501
2351.2,2,08:45:19.359173606
2351.3,3,08:45:19.618538491
2351.1,1,08:45:19.765374674
2351.1,4,08:45:20.184361576
2351.0,1,08:45:20.184361576
2351.0,1,08:45:20.621476384
2351.0,1,08:45:21.043703080
2351.1,1,08:45:21.499777318
2351.1,1,08:45:21.512829699
2351.1,1,08:45:21.513128935
2350.9,1,08:45:22.156181881
2350.9,5,08:45:22.224304811
2350.9,2,08:45:22.224855140
2350.9,1,08:45:22.254842644
2350.8,4,08:45:22.555474120
2350.8,2,08:45:23.601544312
2350.8,1,08:45:23.601655032
2350.8,2,08:45:23.601687641
2350.9,1,08:45:23.797513842
2351.0,1,08:45:23.947100955
2350.9,1,08:45:25.194527187
2350.9,1,08:45:25.410680618
2350.9,2,08:45:25.788001252
2350.9,2,08:45:25.896042410
2350.9,1,08:45:26.053192585
2350.9,2,08:45:27.203526842
2350.9,1,08:45:27.204576511
2351.0,5,08:45:28.028902789
2351.0,1,08:45:28.775930296
2351.1,6,08:45:28.817644553
2351.2,7,08:45:28.817644553
2351.2,2,08:45:28.818937888
2351.2,6,08:45:28.819010603
2351.2,1,08:45:28.819848294
2351.3,2,08:45:28.819986447
2351.3,3,08:45:28.820247729
2351.3,1,08:45:28.820277515
2351.3,6,08:45:28.820711770
2351.3,1,08:45:28.820897569
2351.2,2,08:45:28.821236136
2351.3,3,08:45:28.821929199
2351.3,28,08:45:28.821961033
2351.3,2,08:45:28.821987242
2351.2,1,08:45:28.822676981
2351.3,1,08:45:28.823031448
2351.2,4,08:45:28.823269831
2351.2,3,08:45:28.823325045
2351.2,1,08:45:28.823354259
2351.2,12,08:45:28.823411357
2351.2,1,08:45:28.823438875
2351.2,3,08:45:28.823472632
2351.3,1,08:45:28.823498278
2351.2,1,08:45:28.823526221
2351.2,1,08:45:28.823565777
2351.3,4,08:45:28.823650866
2351.2,6,08:45:28.823697917
2351.2,1,08:45:28.823755512
2351.2,3,08:45:28.823820172
2351.2,3,08:45:28.823907646
2351.2,1,08:45:28.824078219
2351.2,1,08:45:28.824104386
2351.2,1,08:45:28.824131774
2351.2,1,08:45:28.824176883
2351.3,6,08:45:28.824256219
2351.2,2,08:45:28.824650544
2351.2,2,08:45:28.824815283
2351.2,1,08:45:28.824847627
2351.2,1,08:45:28.825110374
2351.2,1,08:45:28.825224050
2351.2,1,08:45:28.825282813
2351.3,13,08:45:28.825496097
2351.3,1,08:45:28.825542882
2351.3,1,08:45:28.825559119
2351.3,1,08:45:28.825654644
2351.3,1,08:45:28.825670290
2351.3,1,08:45:28.825701509
2351.3,1,08:45:28.825718409
2351.3,4,08:45:28.825801118
2351.3,1,08:45:28.825853269
2351.3,1,08:45:28.826066867
2351.3,1,08:45:28.826202780
2351.3,3,08:45:28.826350526
2351.3,1,08:45:28.826443272
2351.3,1,08:45:28.826626357
2351.3,1,08:45:28.826642104
2351.3,1,08:45:28.826657273
2351.3,1,08:45:28.826673279
2351.3,1,08:45:28.826917723
2351.2,1,08:45:28.826933314
2351.3,1,08:45:28.827065783
2351.3,4,08:45:28.827184890
2351.3,1,08:45:28.827220154
2351.3,1,08:45:28.827259038
2351.3,3,08:45:28.827275512
2351.3,1,08:45:28.827377978
2351.3,2,08:45:28.827474460
2351.3,1,08:45:28.827561707
2351.3,1,08:45:28.827717096
2351.3,6,08:45:28.827830215
2351.3,1,08:45:28.827882910
2351.3,1,08:45:28.827933100
2351.3,1,08:45:28.827949516
2351.3,1,08:45:28.827980419
2351.3,1,08:45:28.828062133
2351.3,1,08:45:28.828095695
2351.3,1,08:45:28.828183208
2351.3,1,08:45:28.828198181
2351.3,1,08:45:28.828304032
2351.3,1,08:45:28.828665864
2351.3,1,08:45:28.828880374
2351.3,1,08:45:28.829601915
2351.3,1,08:45:28.829736967
2351.3,1,08:45:28.830060900
2351.4,2,08:45:28.830279868
2351.4,1,08:45:28.831055432
2351.4,1,08:45:28.831815895
2351.4,1,08:45:28.832969195
2351.4,1,08:45:28.833216371
2351.5,4,08:45:28.833216371
2351.5,1,08:45:28.835507458
2351.5,1,08:45:28.836348384
2351.5,1,08:45:28.836421803
2351.5,1,08:45:28.836891121
2351.5,1,08:45:28.837500775
2351.5,1,08:45:28.860986779
2351.5,1,08:45:28.861204412
2351.5,1,08:45:28.886194657
2351.5,1,08:45:28.886227020
2351.6,1,08:45:29.171259184
2351.6,2,08:45:29.446746773
2351.5,1,08:45:29.895221718
2351.5,1,08:45:29.895259276
2351.5,1,08:45:29.895292353
2351.4,1,08:45:29.895733510
2351.4,1,08:45:29.916966186
2351.4,1,08:45:30.614951363
