bidVolume,bidPrice,askVolume,askPrice,timestamp
24,5077.25,8,5077.5,08:00:00.006538113
24,5077.25,7,5077.5,08:00:00.006652998
24,5077.25,6,5077.5,08:00:00.006662521
24,5077.25,5,5077.5,08:00:00.007206027
24,5077.25,3,5077.5,08:00:00.007206027
28,5077.25,3,5077.5,08:00:00.007206027
28,5077.25,2,5077.5,08:00:00.007316307
28,5077.25,1,5077.5,08:00:00.007431238
28,5077.25,1,5077.5,08:00:00.007460250
28,5077.25,1,5077.5,08:00:00.007570076
28,5077.25,4,5077.5,08:00:00.007847607
28,5077.25,8,5077.5,08:00:00.007970631
28,5077.25,8,5077.5,08:00:00.008041522
28,5077.25,9,5077.5,08:00:00.008069615
28,5077.25,9,5077.5,08:00:00.008137898
28,5077.25,11,5077.5,08:00:00.017131996
41,5077.25,11,5077.5,08:00:00.020600623
41,5077.25,63,5077.75,08:00:00.020894379
41,5077.25,63,5077.75,08:00:00.020894379
1,5077.5,63,5077.75,08:00:00.020904850
3,5077.5,63,5077.75,08:00:00.020904850
6,5077.5,63,5077.75,08:00:00.020932022
7,5077.5,63,5077.75,08:00:00.020996036
9,5077.5,63,5077.75,08:00:00.021007985
10,5077.5,63,5077.75,08:00:00.021050002
11,5077.5,63,5077.75,08:00:00.021064648
15,5077.5,63,5077.75,08:00:00.021077093
16,5077.5,63,5077.75,08:00:00.021083515
17,5077.5,63,5077.75,08:00:00.021125096
19,5077.5,63,5077.75,08:00:00.021146390
20,5077.5,63,5077.75,08:00:00.021165811
20,5077.5,63,5077.75,08:00:00.021204977
19,5077.5,63,5077.75,08:00:00.021224280
21,5077.5,63,5077.75,08:00:00.021236981
21,5077.5,64,5077.75,08:00:00.021249391
22,5077.5,64,5077.75,08:00:00.021260543
22,5077.5,64,5077.75,08:00:00.021275689
23,5077.5,64,5077.75,08:00:00.021281964
22,5077.5,64,5077.75,08:00:00.021288394
22,5077.5,63,5077.75,08:00:00.021314474
22,5077.5,63,5077.75,08:00:00.021322935
22,5077.5,64,5077.75,08:00:00.021335950
23,5077.5,64,5077.75,08:00:00.021341489
23,5077.5,65,5077.75,08:00:00.021349816
19,5077.5,65,5077.75,08:00:00.021355096
17,5077.5,65,5077.75,08:00:00.021420012
17,5077.5,65,5077.75,08:00:00.021441801
16,5077.5,65,5077.75,08:00:00.021454134
16,5077.5,64,5077.75,08:00:00.021463475
14,5077.5,64,5077.75,08:00:00.021489185
14,5077.5,63,5077.75,08:00:00.021510273
13,5077.5,63,5077.75,08:00:00.021556447
12,5077.5,63,5077.75,08:00:00.021661787
12,5077.5,63,5077.75,08:00:00.021701099
12,5077.5,63,5077.75,08:00:00.021707916
12,5077.5,64,5077.75,08:00:00.022297780
14,5077.5,64,5077.75,08:00:00.022363474
15,5077.5,64,5077.75,08:00:00.022437549
15,5077.5,64,5077.75,08:00:00.022456235
15,5077.5,64,5077.75,08:00:00.022456235
15,5077.5,63,5077.75,08:00:00.022576579
16,5077.5,63,5077.75,08:00:00.022643813
17,5077.5,63,5077.75,08:00:00.022666565
17,5077.5,62,5077.75,08:00:00.022705395
17,5077.5,62,5077.75,08:00:00.022705395
