bidVolume,bidPrice,askVolume,askPrice,timestamp
5,118.48,91,118.49,12:30:00.014372778
6,118.48,91,118.49,12:30:00.014615031
9,118.48,91,118.49,12:30:00.014826304
9,118.48,88,118.49,12:30:00.047605696
8,118.48,88,118.49,12:30:00.066450324
7,118.48,88,118.49,12:30:00.218936211
6,118.48,88,118.49,12:30:00.702582582
3,118.48,88,118.49,12:30:00.702820646
2,118.48,88,118.49,12:30:00.704613128
1,118.48,88,118.49,12:30:00.708203597
111,118.47,88,118.49,12:30:00.708417028
111,118.47,95,118.49,12:30:00.708479000
109,118.47,95,118.49,12:30:00.708730148
108,118.47,95,118.49,12:30:00.708825207
108,118.47,3,118.48,12:30:00.971153885
108,118.47,13,118.48,12:30:00.971552076
108,118.47,16,118.48,12:30:00.971569644
108,118.47,17,118.48,12:30:00.971569644
108,118.47,25,118.48,12:30:00.971660113
108,118.47,33,118.48,12:30:00.971660113
108,118.47,34,118.48,12:30:00.971816270
90,118.47,34,118.48,12:30:00.972014684
88,118.47,34,118.48,12:30:00.972014684
86,118.47,34,118.48,12:30:00.972151241
86,118.47,42,118.48,12:30:00.972151241
86,118.47,43,118.48,12:30:00.972151241
86,118.47,42,118.48,12:30:00.972288907
81,118.47,42,118.48,12:30:00.972596817
81,118.47,43,118.48,12:30:00.976931774
81,118.47,44,118.48,12:30:00.977295825
81,118.47,45,118.48,12:30:00.977295825
76,118.47,45,118.48,12:30:00.978816919
76,118.47,51,118.48,12:30:00.978816919
65,118.47,51,118.48,12:30:00.978970397
65,118.47,55,118.48,12:30:00.978989674
53,118.47,55,118.48,12:30:00.979111034
47,118.47,55,118.48,12:30:00.979203539
38,118.47,55,118.48,12:30:00.979203539
38,118.47,54,118.48,12:30:00.996650472
38,118.47,52,118.48,12:30:00.997537028
38,118.47,48,118.48,12:30:00.997703236
38,118.47,42,118.48,12:30:00.997703236
45,118.47,42,118.48,12:30:00.997766295
45,118.47,41,118.48,12:30:00.997766295
44,118.47,41,118.48,12:30:01.008303378
43,118.47,41,118.48,12:30:01.008303378
42,118.47,41,118.48,12:30:01.008303378
41,118.47,41,118.48,12:30:01.008303378
41,118.47,44,118.48,12:30:01.008539359
41,118.47,45,118.48,12:30:01.008539359
42,118.47,45,118.48,12:30:01.008614552
42,118.47,46,118.48,12:30:01.008717947
41,118.47,46,118.48,12:30:01.008717947
42,118.47,46,118.48,12:30:01.008734117
43,118.47,46,118.48,12:30:01.008734117
43,118.47,48,118.48,12:30:01.008790351
44,118.47,48,118.48,12:30:01.008891262
45,118.47,48,118.48,12:30:01.008891262
45,118.47,47,118.48,12:30:01.008990171
45,118.47,53,118.48,12:30:01.106152174
45,118.47,57,118.48,12:30:01.106217998
45,118.47,63,118.48,12:30:01.224795727
45,118.47,64,118.48,12:30:01.340066678
45,118.47,66,118.48,12:30:01.340207762
44,118.47,66,118.48,12:30:01.465870165
45,118.47,66,118.48,12:30:01.493109395
45,118.47,63,118.48,12:30:01.731854902
45,118.47,61,118.48,12:30:01.732881958
46,118.47,61,118.48,12:30:02.241805915
47,118.47,61,118.48,12:30:02.241991032
47,118.47,59,118.48,12:30:02.242149262
65,118.47,59,118.48,12:30:03.030449283
74,118.47,59,118.48,12:30:03.030720600
74,118.47,58,118.48,12:30:03.030904571
74,118.47,54,118.48,12:30:03.031106521
74,118.47,48,118.48,12:30:03.031106521
74,118.47,47,118.48,12:30:03.031247618
74,118.47,46,118.48,12:30:03.031247618
74,118.47,38,118.48,12:30:03.031357294
74,118.47,37,118.48,12:30:03.031515065
74,118.47,38,118.48,12:30:03.296581038
74,118.47,39,118.48,12:30:03.303177417
74,118.47,40,118.48,12:30:03.303480747
74,118.47,39,118.48,12:30:03.309303399
74,118.47,38,118.48,12:30:03.339380790
74,118.47,39,118.48,12:30:03.348412920
74,118.47,38,118.48,12:30:03.351994201
74,118.47,37,118.48,12:30:06.431317533
74,118.47,39,118.48,12:30:08.408775521
74,118.47,40,118.48,12:30:09.812151942
74,118.47,41,118.48,12:30:09.819020509
74,118.47,42,118.48,12:30:09.819171581
74,118.47,41,118.48,12:30:09.819683213
73,118.47,41,118.48,12:30:09.819747456
73,118.47,40,118.48,12:30:09.820113343
73,118.47,37,118.48,12:30:11.926380909
83,118.47,37,118.48,12:30:11.926461652
83,118.47,27,118.48,12:30:11.926461652
83,118.47,26,118.48,12:30:11.926535188
83,118.47,18,118.48,12:30:11.926535188
89,118.47,18,118.48,12:30:11.926535188
89,118.47,17,118.48,12:30:11.927442655
89,118.47,9,118.48,12:30:11.927442655
89,118.47,7,118.48,12:30:11.927533692
89,118.47,6,118.48,12:30:11.927847271
96,118.47,6,118.48,12:30:11.927847271
100,118.47,6,118.48,12:30:11.927946753
101,118.47,6,118.48,12:30:11.927946753
101,118.47,3,118.48,12:30:11.928184319
101,118.47,2,118.48,12:30:11.928202565
101,118.47,105,118.49,12:30:11.928202565
2,118.48,105,118.49,12:30:11.928202565
3,118.48,105,118.49,12:30:11.928579874
3,118.48,87,118.49,12:30:11.928599835
1,118.48,87,118.49,12:30:11.928688440
114,118.47,87,118.49,12:30:11.960836645
114,118.47,1,118.48,12:30:11.960836645
112,118.47,1,118.48,12:30:11.961215510
119,118.47,1,118.48,12:30:12.030271885
123,118.47,1,118.48,12:30:12.030342771
126,118.47,1,118.48,12:30:12.030444394
126,118.47,85,118.49,12:30:12.056257554
123,118.47,85,118.49,12:30:12.056486114
8,118.48,85,118.49,12:30:13.889481968
9,118.48,85,118.49,12:30:13.889777149
9,118.48,93,118.49,12:30:13.889979114
17,118.48,93,118.49,12:30:13.889979114
17,118.48,95,118.49,12:30:13.889979114
17,118.48,98,118.49,12:30:13.890147309
18,118.48,98,118.49,12:30:15.245793946
18,118.48,97,118.49,12:30:16.576925501
18,118.48,98,118.49,12:30:16.780758258
10,118.48,98,118.49,12:30:16.843738917
