price,volume,timestamp
118.85,3,09:30:00.505450023
118.85,1,09:30:00.506599907
118.85,8,09:30:00.506613759
118.85,1,09:30:00.506627353
118.85,3,09:30:00.506711215
118.85,1,09:30:00.506741100
118.84,8,09:30:00.863623022
118.84,1,09:30:00.863647339
118.84,1,09:30:00.863664881
118.84,2,09:30:00.864596637
118.84,1,09:30:00.864596637
118.84,1,09:30:00.864597581
118.84,1,09:30:00.867340261
118.84,1,09:30:00.869345155
118.84,2,09:30:00.869613046
118.85,4,09:30:03.014080516
118.84,3,09:30:11.843616206
118.84,1,09:30:11.843786801
118.84,1,09:30:11.843807774
118.84,2,09:30:11.843807774
118.84,3,09:30:11.843807774
118.84,8,09:30:11.843807774
118.84,1,09:30:11.843829902
118.84,2,09:30:11.843829902
118.84,8,09:30:11.843829902
118.84,1,09:30:11.890392011
118.84,1,09:30:12.014050140
118.84,1,09:30:12.947112486
118.84,20,09:30:19.049823782
118.84,1,09:30:19.050220649
118.84,8,09:30:19.050220649
118.84,9,09:30:19.050596393
118.84,2,09:30:19.050637555
118.84,1,09:30:19.050939513
118.84,2,09:30:22.014350430
118.83,1,09:30:25.682554436
118.83,1,09:30:25.682609141
118.83,1,09:30:25.682997410
118.83,11,09:30:25.682997410
118.83,4,09:30:25.683096632
118.83,1,09:30:25.683239339
118.83,2,09:30:25.683239339
118.83,1,09:30:25.683649448
118.83,3,09:30:25.683683080
118.83,1,09:30:25.683683080
118.83,8,09:30:25.683683080
118.83,3,09:30:25.683700593
118.83,2,09:30:25.683831669
118.83,1,09:30:25.683851793
118.83,1,09:30:25.683871866
118.83,4,09:30:25.683891931
118.83,1,09:30:25.683909457
118.83,1,09:30:25.684053153
118.83,1,09:30:25.684068260
118.83,1,09:30:25.684082244
118.83,18,09:30:25.684163521
118.83,1,09:30:25.684177783
118.83,1,09:30:25.684191409
118.83,1,09:30:25.684304935
118.83,12,09:30:25.684471399
118.83,10,09:30:25.684471399
118.83,3,09:30:25.684619079
118.83,5,09:30:25.684632464
118.83,4,09:30:25.684647674
118.83,2,09:30:25.684647674
118.83,1,09:30:25.684661808
118.83,4,09:30:25.684675914
118.83,1,09:30:25.684692640
118.83,4,09:30:25.685144043
118.83,1,09:30:25.685407869
118.83,2,09:30:25.685560928
118.83,1,09:30:25.735787837
118.82,1,09:30:27.363108455
118.82,1,09:30:27.363256705
118.82,3,09:30:27.363256705
118.82,2,09:30:27.363820359
118.82,1,09:30:27.364580607
118.82,1,09:30:27.365483030
118.82,2,09:30:27.365501407
118.82,1,09:30:27.377326095
118.82,1,09:30:27.377477022
118.82,1,09:30:27.377503509
118.82,1,09:30:27.380248213
118.82,1,09:30:27.406959516
118.82,8,09:30:27.419005878
118.83,1,09:30:32.013101991
118.83,1,09:30:34.098245921
118.83,1,09:30:34.098868195
118.83,8,09:30:34.098868195
118.83,1,09:30:34.099025574
118.83,3,09:30:34.099066694
118.83,1,09:30:34.099066694
118.83,2,09:30:34.099066694
118.83,1,09:30:34.102974272
118.84,1,09:30:41.362825671
118.84,2,09:30:41.362825671
