bidVolume,bidPrice,askVolume,askPrice,timestamp
122,110.07,11,110.08,08:45:00.014500755
122,110.07,12,110.08,08:45:00.014649532
122,110.07,11,110.08,08:45:00.022551072
122,110.07,10,110.08,08:45:00.022691859
122,110.07,9,110.08,08:45:01.264644920
122,110.07,144,110.09,08:45:01.265129989
122,110.07,132,110.09,08:45:01.265266875
118,110.07,132,110.09,08:45:01.265266875
115,110.07,132,110.09,08:45:01.265266875
115,110.07,130,110.09,08:45:01.265310375
115,110.07,122,110.09,08:45:01.266643519
1,110.08,122,110.09,08:45:01.275922419
6,110.08,122,110.09,08:45:01.276101220
5,110.08,122,110.09,08:45:01.277799449
121,110.07,122,110.09,08:45:01.279359103
117,110.07,122,110.09,08:45:01.279934017
118,110.07,122,110.09,08:45:01.284839653
118,110.07,143,110.09,08:45:01.378540722
116,110.07,143,110.09,08:45:01.864122699
118,110.07,143,110.09,08:45:02.006200544
120,110.07,143,110.09,08:45:02.006269818
120,110.07,146,110.09,08:45:02.006346013
120,110.07,149,110.09,08:45:02.006422679
1,110.08,149,110.09,08:45:02.599066816
44,110.08,149,110.09,08:45:02.599253056
44,110.08,104,110.09,08:45:02.599327977
47,110.08,104,110.09,08:45:02.599605228
48,110.08,104,110.09,08:45:02.600591051
49,110.08,104,110.09,08:45:02.600788085
50,110.08,104,110.09,08:45:02.600802574
51,110.08,104,110.09,08:45:02.601159125
52,110.08,104,110.09,08:45:02.601256354
54,110.08,104,110.09,08:45:02.601631918
54,110.08,103,110.09,08:45:02.610651924
54,110.08,102,110.09,08:45:02.610729620
55,110.08,102,110.09,08:45:02.618931657
52,110.08,102,110.09,08:45:02.712108391
53,110.08,102,110.09,08:45:02.714323910
55,110.08,102,110.09,08:45:02.714482764
53,110.08,102,110.09,08:45:02.784088095
52,110.08,102,110.09,08:45:02.784355372
51,110.08,102,110.09,08:45:02.784370582
8,110.08,102,110.09,08:45:02.784370582
9,110.08,102,110.09,08:45:02.785011787
11,110.08,102,110.09,08:45:02.785109605
11,110.08,80,110.09,08:45:02.785109605
21,110.08,80,110.09,08:45:02.785229492
27,110.08,80,110.09,08:45:02.785229492
28,110.08,80,110.09,08:45:02.785391928
27,110.08,80,110.09,08:45:02.785552501
21,110.08,80,110.09,08:45:02.786396919
21,110.08,106,110.09,08:45:02.791720426
11,110.08,106,110.09,08:45:02.791798311
11,110.08,128,110.09,08:45:02.791870112
9,110.08,128,110.09,08:45:02.791938916
8,110.08,128,110.09,08:45:02.793387811
9,110.08,128,110.09,08:45:02.825820299
10,110.08,128,110.09,08:45:02.825993160
11,110.08,128,110.09,08:45:02.839856578
17,110.08,128,110.09,08:45:02.844355691
11,110.08,128,110.09,08:45:03.067415561
10,110.08,128,110.09,08:45:03.067480540
9,110.08,128,110.09,08:45:03.067551590
8,110.08,128,110.09,08:45:03.067620294
9,110.08,128,110.09,08:45:03.271544992
11,110.08,128,110.09,08:45:03.271651807
12,110.08,128,110.09,08:45:03.271720458
11,110.08,128,110.09,08:45:03.271886010
17,110.08,128,110.09,08:45:03.304248709
18,110.08,128,110.09,08:45:03.304824673
16,110.08,128,110.09,08:45:03.484126963
15,110.08,128,110.09,08:45:03.484281903
14,110.08,128,110.09,08:45:03.627291407
8,110.08,128,110.09,08:45:03.627608664
6,110.08,128,110.09,08:45:03.841260232
5,110.08,128,110.09,08:45:03.841444149
4,110.08,128,110.09,08:45:03.841564907
3,110.08,128,110.09,08:45:03.841750568
2,110.08,128,110.09,08:45:03.841859953
2,110.08,141,110.09,08:45:03.841963690
2,110.08,150,110.09,08:45:03.842031553
3,110.08,150,110.09,08:45:03.950235059
2,110.08,150,110.09,08:45:03.955174855
1,110.08,150,110.09,08:45:04.301251298
123,110.07,150,110.09,08:45:04.301329422
123,110.07,154,110.09,08:45:04.301524116
123,110.07,157,110.09,08:45:04.301597282
121,110.07,157,110.09,08:45:04.301825265
1,110.08,157,110.09,08:45:04.311919454
121,110.07,157,110.09,08:45:04.336199474
122,110.07,157,110.09,08:45:04.496350202
122,110.07,1,110.08,08:45:04.872595124
127,110.07,1,110.08,08:45:04.873235662
127,110.07,11,110.08,08:45:04.873235662
129,110.07,11,110.08,08:45:04.873257998
129,110.07,13,110.08,08:45:04.873257998
129,110.07,14,110.08,08:45:04.873346408
127,110.07,14,110.08,08:45:04.873522587
127,110.07,13,110.08,08:45:04.877203503
127,110.07,11,110.08,08:45:04.877474591
127,110.07,10,110.08,08:45:04.877641089
127,110.07,12,110.08,08:45:04.878712670
127,110.07,10,110.08,08:45:04.884595107
127,110.07,12,110.08,08:45:04.902002473
127,110.07,13,110.08,08:45:04.902080726
127,110.07,11,110.08,08:45:04.907891842
127,110.07,12,110.08,08:45:04.936027991
127,110.07,14,110.08,08:45:04.936178836
127,110.07,12,110.08,08:45:04.938063407
127,110.07,11,110.08,08:45:04.941120876
127,110.07,10,110.08,08:45:04.942554243
127,110.07,11,110.08,08:45:05.325851232
127,110.07,16,110.08,08:45:05.326044223
127,110.07,11,110.08,08:45:05.515653774
127,110.07,10,110.08,08:45:05.515786552
127,110.07,11,110.08,08:45:05.527266500
127,110.07,12,110.08,08:45:05.531651665
127,110.07,11,110.08,08:45:05.676237769
127,110.07,10,110.08,08:45:05.676369686
127,110.07,11,110.08,08:45:05.828131097
127,110.07,13,110.08,08:45:05.828195449
127,110.07,12,110.08,08:45:05.828262115
127,110.07,10,110.08,08:45:05.828445731
127,110.07,11,110.08,08:45:06.302482574
127,110.07,13,110.08,08:45:06.302558305
127,110.07,14,110.08,08:45:06.505146451
127,110.07,15,110.08,08:45:06.505207577
127,110.07,19,110.08,08:45:06.505332070
127,110.07,21,110.08,08:45:06.726541279
127,110.07,22,110.08,08:45:06.726917189
127,110.07,23,110.08,08:45:06.727011166
127,110.07,22,110.08,08:45:06.727085691
127,110.07,20,110.08,08:45:06.738100417
127,110.07,22,110.08,08:45:06.743217767
127,110.07,20,110.08,08:45:06.749569894
127,110.07,21,110.08,08:45:06.751241432
127,110.07,22,110.08,08:45:06.751424235
127,110.07,21,110.08,08:45:06.753552243
127,110.07,20,110.08,08:45:06.753770547
127,110.07,22,110.08,08:45:06.754992367
